lnc	gname	RBR_ID	RBR	RBR_avg_len	RBR_chr	RBR_start	RBR_end	RBR_span	RBR_TFO_count_total	RBR_DBR_count	RBR_TFO_count_avg	RBR_DBR_span	RBR_TFO_abj1	RBR_TFO_abj2	RBR_score	RBR_error_rate	RBR_gc_error	BR_list
lnc_inter_chr10_9000	2510039O18Rik	lnc_inter_chr10_9000_2510039O18Rik_RBR1	1	20	chr4	147939972	147939998	26	3	3	1	60	3	3	16	0.2	0.03333333333333333	lnc_inter_chr10_9000_DBR1_2510039O18Rik_RBR1,lnc_inter_chr10_9000_DBR3_2510039O18Rik_RBR1,lnc_inter_chr10_9000_DBR5_2510039O18Rik_RBR1
lnc_inter_chr10_9000	2510039O18Rik	lnc_inter_chr10_9000_2510039O18Rik_RBR2	2	21.953846153846154	chr4	147940475	147940555	80	65	5	13	229	9.503562536638059	167.20679426042167	17.664749536178107	0.18980148423005566	0.4079573283858998	lnc_inter_chr10_9000_DBR2_2510039O18Rik_RBR2,lnc_inter_chr10_9000_DBR4_2510039O18Rik_RBR2,lnc_inter_chr10_9000_DBR5_2510039O18Rik_RBR2,lnc_inter_chr10_9000_DBR7_2510039O18Rik_RBR2,lnc_inter_chr10_9000_DBR8_2510039O18Rik_RBR2
lnc_inter_chr10_9000	2510039O18Rik	lnc_inter_chr10_9000_2510039O18Rik_RBR3	3	20.5	chr4	147940678	147940716	38	32	4	8	173	4.9370692238537615	56.5783637998202	17.080357142857142	0.19383928571428571	0.19553571428571428	lnc_inter_chr10_9000_DBR4_2510039O18Rik_RBR3,lnc_inter_chr10_9000_DBR5_2510039O18Rik_RBR3,lnc_inter_chr10_9000_DBR6_2510039O18Rik_RBR3,lnc_inter_chr10_9000_DBR9_2510039O18Rik_RBR3
lnc_inter_chr10_9000	2610507B11Rik	lnc_inter_chr10_9000_2610507B11Rik_RBR1	1	23.555555555555557	chr11	78261008	78261046	38	324	9	36	382	13.46852663224556	487.29175603477034	18.257080220089193	0.1872921710985893	0.017101848986838638	lnc_inter_chr10_9000_DBR1_2610507B11Rik_RBR1,lnc_inter_chr10_9000_DBR2_2610507B11Rik_RBR1,lnc_inter_chr10_9000_DBR3_2610507B11Rik_RBR1,lnc_inter_chr10_9000_DBR4_2610507B11Rik_RBR1,lnc_inter_chr10_9000_DBR5_2610507B11Rik_RBR1,lnc_inter_chr10_9000_DBR6_2610507B11Rik_RBR1,lnc_inter_chr10_9000_DBR8_2610507B11Rik_RBR1,lnc_inter_chr10_9000_DBR9_2610507B11Rik_RBR1,lnc_inter_chr10_9000_DBR10_2610507B11Rik_RBR1
lnc_inter_chr10_9000	2610507B11Rik	lnc_inter_chr10_9000_2610507B11Rik_RBR2	2	22.5	chr11	78261189	78261214	25	2	2	1	45	2	2	18	0.2	0	lnc_inter_chr10_9000_DBR1_2610507B11Rik_RBR2,lnc_inter_chr10_9000_DBR2_2610507B11Rik_RBR2
lnc_inter_chr10_9000	2610507B11Rik	lnc_inter_chr10_9000_2610507B11Rik_RBR3	3	20	chr11	78261549	78261569	20	2	1	2	24	1	2	16	0.2	0.65	lnc_inter_chr10_9000_DBR7_2610507B11Rik_RBR3
lnc_inter_chr10_9000	2810004N23Rik	lnc_inter_chr10_9000_2810004N23Rik_RBR1	1	20	chr8	124863516	124863536	20	1	1	1	20	1	1	16	0.2	0.55	lnc_inter_chr10_9000_DBR1_2810004N23Rik_RBR1
lnc_inter_chr10_9000	2900026A02Rik	lnc_inter_chr10_9000_2900026A02Rik_RBR1	1	24.11864406779661	chr5	113221559	113221597	38	59	7	8.428571428571429	219	8.66246755085284	85.57924079714277	17.375145180023228	0.1921022067363531	0.12010191637630663	lnc_inter_chr10_9000_DBR1_2900026A02Rik_RBR1,lnc_inter_chr10_9000_DBR2_2900026A02Rik_RBR1,lnc_inter_chr10_9000_DBR3_2900026A02Rik_RBR1,lnc_inter_chr10_9000_DBR4_2900026A02Rik_RBR1,lnc_inter_chr10_9000_DBR5_2900026A02Rik_RBR1,lnc_inter_chr10_9000_DBR7_2900026A02Rik_RBR1,lnc_inter_chr10_9000_DBR8_2900026A02Rik_RBR1
lnc_inter_chr10_9000	2900026A02Rik	lnc_inter_chr10_9000_2900026A02Rik_RBR2	2	20.083333333333332	chr5	113222251	113222275	24	12	6	2	174	6.237037037037037	12.948148148148148	16.125	0.19541666666666668	0.03333333333333333	lnc_inter_chr10_9000_DBR1_2900026A02Rik_RBR2,lnc_inter_chr10_9000_DBR2_2900026A02Rik_RBR2,lnc_inter_chr10_9000_DBR3_2900026A02Rik_RBR2,lnc_inter_chr10_9000_DBR4_2900026A02Rik_RBR2,lnc_inter_chr10_9000_DBR5_2900026A02Rik_RBR2,lnc_inter_chr10_9000_DBR6_2900026A02Rik_RBR2
lnc_inter_chr10_9000	3110082I17Rik	lnc_inter_chr10_9000_3110082I17Rik_RBR1	1	20	chr5	139460834	139460854	20	1	1	1	20	1	1	16	0.2	0.35	lnc_inter_chr10_9000_DBR2_3110082I17Rik_RBR1
lnc_inter_chr10_9000	3110082I17Rik	lnc_inter_chr10_9000_3110082I17Rik_RBR2	2	20.333333333333332	chr5	139460930	139460951	21	3	3	1	61	3	3	16.666666666666668	0.18	0.3933333333333333	lnc_inter_chr10_9000_DBR1_3110082I17Rik_RBR2,lnc_inter_chr10_9000_DBR3_3110082I17Rik_RBR2,lnc_inter_chr10_9000_DBR5_3110082I17Rik_RBR2
lnc_inter_chr10_9000	3110082I17Rik	lnc_inter_chr10_9000_3110082I17Rik_RBR3	3	20	chr5	139461430	139461450	20	1	1	1	20	1	1	16	0.2	0.15	lnc_inter_chr10_9000_DBR4_3110082I17Rik_RBR3
lnc_inter_chr10_9000	9130401M01Rik	lnc_inter_chr10_9000_9130401M01Rik_RBR1	1	20	chr15	58034964	58034984	20	1	1	1	20	1	1	16	0.2	0.25	lnc_inter_chr10_9000_DBR1_9130401M01Rik_RBR1
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_RBR1	1	21.53846153846154	chr4	153956341	153956365	24	13	2	6.5	82	2.177773242167568	14.296969078477396	17.363636363636363	0.17636363636363636	0.14295454545454547	lnc_inter_chr10_9000_DBR4_A430005L14Rik_RBR1,lnc_inter_chr10_9000_DBR5_A430005L14Rik_RBR1
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_RBR2	2	27.4247491638796	chr4	153956514	153956552	38	299	12	24.916666666666668	539	14.130387898372865	343.82112549510174	20.468025747010728	0.1908511120450593	0.4035995726584929	lnc_inter_chr10_9000_DBR1_A430005L14Rik_RBR2,lnc_inter_chr10_9000_DBR2_A430005L14Rik_RBR2,lnc_inter_chr10_9000_DBR3_A430005L14Rik_RBR2,lnc_inter_chr10_9000_DBR6_A430005L14Rik_RBR2,lnc_inter_chr10_9000_DBR7_A430005L14Rik_RBR2,lnc_inter_chr10_9000_DBR8_A430005L14Rik_RBR2,lnc_inter_chr10_9000_DBR10_A430005L14Rik_RBR2,lnc_inter_chr10_9000_DBR11_A430005L14Rik_RBR2,lnc_inter_chr10_9000_DBR12_A430005L14Rik_RBR2,lnc_inter_chr10_9000_DBR14_A430005L14Rik_RBR2,lnc_inter_chr10_9000_DBR15_A430005L14Rik_RBR2,lnc_inter_chr10_9000_DBR16_A430005L14Rik_RBR2
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_RBR3	3	20	chr4	153956595	153956615	20	1	1	1	20	1	1	16	0.2	0.6	lnc_inter_chr10_9000_DBR9_A430005L14Rik_RBR3
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_RBR4	4	20	chr4	153956618	153956638	20	1	1	1	20	1	1	16	0.2	0.3	lnc_inter_chr10_9000_DBR13_A430005L14Rik_RBR4
lnc_inter_chr10_9000	AI987944	lnc_inter_chr10_9000_AI987944_RBR1	1	20	chr7	41393677	41393697	20	1	1	1	20	1	1	16	0.2	0.55	lnc_inter_chr10_9000_DBR2_AI987944_RBR1
lnc_inter_chr10_9000	AI987944	lnc_inter_chr10_9000_AI987944_RBR2	2	21.352941176470587	chr7	41394069	41394121	52	17	3	5.666666666666667	74	5.549395323865641	36.24017134658144	17.166666666666668	0.19233333333333333	0.7273333333333334	lnc_inter_chr10_9000_DBR1_AI987944_RBR2,lnc_inter_chr10_9000_DBR3_AI987944_RBR2,lnc_inter_chr10_9000_DBR6_AI987944_RBR2
lnc_inter_chr10_9000	AI987944	lnc_inter_chr10_9000_AI987944_RBR3	3	21	chr7	41394123	41394148	25	4	2	2	45	2.1129032258064515	4.338709677419354	17.833333333333336	0.16666666666666669	0.5566666666666666	lnc_inter_chr10_9000_DBR1_AI987944_RBR3,lnc_inter_chr10_9000_DBR4_AI987944_RBR3
lnc_inter_chr10_9000	AI987944	lnc_inter_chr10_9000_AI987944_RBR4	4	21	chr7	41394212	41394233	21	2	2	1	42	2	2	17	0.19	0.405	lnc_inter_chr10_9000_DBR5_AI987944_RBR4,lnc_inter_chr10_9000_DBR7_AI987944_RBR4
lnc_inter_chr10_9000	Aaas	lnc_inter_chr10_9000_Aaas_RBR1	1	20	chr15	102351549	102351569	20	2	2	1	40	2	2	16	0.2	0	lnc_inter_chr10_9000_DBR1_Aaas_RBR1,lnc_inter_chr10_9000_DBR2_Aaas_RBR1
lnc_inter_chr10_9000	Aar2	lnc_inter_chr10_9000_Aar2_RBR1	1	20	chr2	156546737	156546757	20	2	2	1	40	2	2	16	0.2	0.375	lnc_inter_chr10_9000_DBR3_Aar2_RBR1,lnc_inter_chr10_9000_DBR4_Aar2_RBR1
lnc_inter_chr10_9000	Aar2	lnc_inter_chr10_9000_Aar2_RBR2	2	22.5	chr2	156547017	156547041	24	2	2	1	45	2	2	18.5	0.18	0.18	lnc_inter_chr10_9000_DBR1_Aar2_RBR2,lnc_inter_chr10_9000_DBR2_Aar2_RBR2
lnc_inter_chr10_9000	Aar2	lnc_inter_chr10_9000_Aar2_RBR3	3	25	chr2	156547452	156547477	25	1	1	1	25	1	1	20	0.2	0.16	lnc_inter_chr10_9000_DBR2_Aar2_RBR3
lnc_inter_chr10_9000	Aarsd1	lnc_inter_chr10_9000_Aarsd1_RBR1	1	20.3125	chr11	101418076	101418107	31	16	5	3.2	117	6	22.5	16.333333333333332	0.19666666666666668	0	lnc_inter_chr10_9000_DBR1_Aarsd1_RBR1,lnc_inter_chr10_9000_DBR2_Aarsd1_RBR1,lnc_inter_chr10_9000_DBR3_Aarsd1_RBR1,lnc_inter_chr10_9000_DBR4_Aarsd1_RBR1,lnc_inter_chr10_9000_DBR5_Aarsd1_RBR1
lnc_inter_chr10_9000	Aatk	lnc_inter_chr10_9000_Aatk_RBR1	1	21.25	chr11	120047195	120047221	26	4	3	1.3333333333333333	84	3.111111111111111	4.222222222222222	16.666666666666668	0.2	0.7316666666666667	lnc_inter_chr10_9000_DBR1_Aatk_RBR1,lnc_inter_chr10_9000_DBR2_Aatk_RBR1,lnc_inter_chr10_9000_DBR4_Aatk_RBR1
lnc_inter_chr10_9000	Aatk	lnc_inter_chr10_9000_Aatk_RBR2	2	20	chr11	120047771	120047791	20	1	1	1	20	1	1	16	0.2	0.55	lnc_inter_chr10_9000_DBR3_Aatk_RBR2
lnc_inter_chr10_9000	Abca3	lnc_inter_chr10_9000_Abca3_RBR1	1	20.019867549668874	chr17	24351549	24351570	21	151	10	15.1	393	10.140611364777394	153.44296943176113	16.01793831168831	0.1998206168831169	0.44964123376623377	lnc_inter_chr10_9000_DBR1_Abca3_RBR1,lnc_inter_chr10_9000_DBR2_Abca3_RBR1,lnc_inter_chr10_9000_DBR3_Abca3_RBR1,lnc_inter_chr10_9000_DBR4_Abca3_RBR1,lnc_inter_chr10_9000_DBR5_Abca3_RBR1,lnc_inter_chr10_9000_DBR6_Abca3_RBR1,lnc_inter_chr10_9000_DBR7_Abca3_RBR1,lnc_inter_chr10_9000_DBR8_Abca3_RBR1,lnc_inter_chr10_9000_DBR9_Abca3_RBR1,lnc_inter_chr10_9000_DBR10_Abca3_RBR1
lnc_inter_chr10_9000	Abca8a	lnc_inter_chr10_9000_Abca8a_RBR1	1	22.76923076923077	chr11	110096243	110096281	38	13	4	3.25	121	4.552786885245902	16.738360655737704	17.11904761904762	0.19738095238095238	0	lnc_inter_chr10_9000_DBR3_Abca8a_RBR1,lnc_inter_chr10_9000_DBR5_Abca8a_RBR1,lnc_inter_chr10_9000_DBR6_Abca8a_RBR1,lnc_inter_chr10_9000_DBR9_Abca8a_RBR1
lnc_inter_chr10_9000	Abca8a	lnc_inter_chr10_9000_Abca8a_RBR2	2	20	chr11	110096398	110096418	20	1	1	1	20	1	1	16	0.2	0.4	lnc_inter_chr10_9000_DBR21_Abca8a_RBR2
lnc_inter_chr10_9000	Abca8a	lnc_inter_chr10_9000_Abca8a_RBR3	3	23.13095238095238	chr11	110096491	110096579	88	84	5	16.8	141	10.497653658880813	296.24055465387056	17.035547886108713	0.18687920621225196	0.14263503019844695	lnc_inter_chr10_9000_DBR3_Abca8a_RBR3,lnc_inter_chr10_9000_DBR9_Abca8a_RBR3,lnc_inter_chr10_9000_DBR12_Abca8a_RBR3,lnc_inter_chr10_9000_DBR13_Abca8a_RBR3,lnc_inter_chr10_9000_DBR18_Abca8a_RBR3
lnc_inter_chr10_9000	Abca8a	lnc_inter_chr10_9000_Abca8a_RBR4	4	29.661204198121894	chr11	110096724	110096814	90	10862	16	678.875	977	40.37014554721462	29429.830515381556	24.34433859201643	0.1302584630496258	0.3927366891140736	lnc_inter_chr10_9000_DBR1_Abca8a_RBR4,lnc_inter_chr10_9000_DBR2_Abca8a_RBR4,lnc_inter_chr10_9000_DBR4_Abca8a_RBR4,lnc_inter_chr10_9000_DBR7_Abca8a_RBR4,lnc_inter_chr10_9000_DBR8_Abca8a_RBR4,lnc_inter_chr10_9000_DBR10_Abca8a_RBR4,lnc_inter_chr10_9000_DBR11_Abca8a_RBR4,lnc_inter_chr10_9000_DBR12_Abca8a_RBR4,lnc_inter_chr10_9000_DBR14_Abca8a_RBR4,lnc_inter_chr10_9000_DBR15_Abca8a_RBR4,lnc_inter_chr10_9000_DBR16_Abca8a_RBR4,lnc_inter_chr10_9000_DBR17_Abca8a_RBR4,lnc_inter_chr10_9000_DBR19_Abca8a_RBR4,lnc_inter_chr10_9000_DBR20_Abca8a_RBR4,lnc_inter_chr10_9000_DBR22_Abca8a_RBR4,lnc_inter_chr10_9000_DBR24_Abca8a_RBR4
lnc_inter_chr10_9000	Abca8a	lnc_inter_chr10_9000_Abca8a_RBR5	5	20.97530864197531	chr11	110096857	110096886	29	162	12	13.5	507	12.493853654535947	166.65485191611685	17.009767817059483	0.19031898849607184	0.3644069163860831	lnc_inter_chr10_9000_DBR1_Abca8a_RBR5,lnc_inter_chr10_9000_DBR2_Abca8a_RBR5,lnc_inter_chr10_9000_DBR7_Abca8a_RBR5,lnc_inter_chr10_9000_DBR11_Abca8a_RBR5,lnc_inter_chr10_9000_DBR12_Abca8a_RBR5,lnc_inter_chr10_9000_DBR15_Abca8a_RBR5,lnc_inter_chr10_9000_DBR17_Abca8a_RBR5,lnc_inter_chr10_9000_DBR19_Abca8a_RBR5,lnc_inter_chr10_9000_DBR20_Abca8a_RBR5,lnc_inter_chr10_9000_DBR22_Abca8a_RBR5,lnc_inter_chr10_9000_DBR23_Abca8a_RBR5,lnc_inter_chr10_9000_DBR24_Abca8a_RBR5
lnc_inter_chr10_9000	Abcb6	lnc_inter_chr10_9000_Abcb6_RBR1	1	21	chr1	75180993	75181014	21	1	1	1	21	1	1	17	0.19	0.62	lnc_inter_chr10_9000_DBR1_Abcb6_RBR1
lnc_inter_chr10_9000	Abcb7	lnc_inter_chr10_9000_Abcb7_RBR1	1	29.36727622714148	chrX	104414681	104414759	78	5195	18	288.6111111111111	1037	40.632649520250716	12552.104068314155	22.086965307820616	0.1621635828847969	0.40221301759997896	lnc_inter_chr10_9000_DBR1_Abcb7_RBR1,lnc_inter_chr10_9000_DBR2_Abcb7_RBR1,lnc_inter_chr10_9000_DBR3_Abcb7_RBR1,lnc_inter_chr10_9000_DBR4_Abcb7_RBR1,lnc_inter_chr10_9000_DBR5_Abcb7_RBR1,lnc_inter_chr10_9000_DBR6_Abcb7_RBR1,lnc_inter_chr10_9000_DBR7_Abcb7_RBR1,lnc_inter_chr10_9000_DBR8_Abcb7_RBR1,lnc_inter_chr10_9000_DBR9_Abcb7_RBR1,lnc_inter_chr10_9000_DBR10_Abcb7_RBR1,lnc_inter_chr10_9000_DBR11_Abcb7_RBR1,lnc_inter_chr10_9000_DBR12_Abcb7_RBR1,lnc_inter_chr10_9000_DBR13_Abcb7_RBR1,lnc_inter_chr10_9000_DBR14_Abcb7_RBR1,lnc_inter_chr10_9000_DBR15_Abcb7_RBR1,lnc_inter_chr10_9000_DBR16_Abcb7_RBR1,lnc_inter_chr10_9000_DBR17_Abcb7_RBR1,lnc_inter_chr10_9000_DBR18_Abcb7_RBR1
lnc_inter_chr10_9000	Abcd2	lnc_inter_chr10_9000_Abcd2_RBR1	1	20	chr15	91192102	91192128	26	4	2	2	48	2	4	16	0.2	0.42500000000000004	lnc_inter_chr10_9000_DBR7_Abcd2_RBR1,lnc_inter_chr10_9000_DBR9_Abcd2_RBR1
lnc_inter_chr10_9000	Abcd2	lnc_inter_chr10_9000_Abcd2_RBR2	2	21.80701754385965	chr15	91192144	91192175	31	171	12	14.25	487	12.570404598952626	178.99915288666557	17.763414853120736	0.18637626813545932	0.3502123150542268	lnc_inter_chr10_9000_DBR1_Abcd2_RBR2,lnc_inter_chr10_9000_DBR2_Abcd2_RBR2,lnc_inter_chr10_9000_DBR4_Abcd2_RBR2,lnc_inter_chr10_9000_DBR9_Abcd2_RBR2,lnc_inter_chr10_9000_DBR12_Abcd2_RBR2,lnc_inter_chr10_9000_DBR13_Abcd2_RBR2,lnc_inter_chr10_9000_DBR15_Abcd2_RBR2,lnc_inter_chr10_9000_DBR16_Abcd2_RBR2,lnc_inter_chr10_9000_DBR19_Abcd2_RBR2,lnc_inter_chr10_9000_DBR20_Abcd2_RBR2,lnc_inter_chr10_9000_DBR21_Abcd2_RBR2,lnc_inter_chr10_9000_DBR22_Abcd2_RBR2
lnc_inter_chr10_9000	Abcd2	lnc_inter_chr10_9000_Abcd2_RBR3	3	21.3	chr15	91192299	91192331	32	10	2	5	69	2.4922279792746114	14.430051813471504	16.61111111111111	0.19833333333333336	0.7066666666666667	lnc_inter_chr10_9000_DBR14_Abcd2_RBR3,lnc_inter_chr10_9000_DBR17_Abcd2_RBR3
lnc_inter_chr10_9000	Abcd2	lnc_inter_chr10_9000_Abcd2_RBR4	4	20.2	chr15	91192576	91192602	26	5	4	1.25	90	4.25	5.5	16.25	0.1975	0	lnc_inter_chr10_9000_DBR6_Abcd2_RBR4,lnc_inter_chr10_9000_DBR8_Abcd2_RBR4,lnc_inter_chr10_9000_DBR9_Abcd2_RBR4,lnc_inter_chr10_9000_DBR10_Abcd2_RBR4
lnc_inter_chr10_9000	Abcd2	lnc_inter_chr10_9000_Abcd2_RBR5	5	22.782608695652176	chr15	91192692	91192722	30	23	6	3.8333333333333335	204	6.831059090302787	28.1562358276644	18.88888888888889	0.19	0.06468055555555556	lnc_inter_chr10_9000_DBR3_Abcd2_RBR5,lnc_inter_chr10_9000_DBR5_Abcd2_RBR5,lnc_inter_chr10_9000_DBR8_Abcd2_RBR5,lnc_inter_chr10_9000_DBR10_Abcd2_RBR5,lnc_inter_chr10_9000_DBR11_Abcd2_RBR5,lnc_inter_chr10_9000_DBR18_Abcd2_RBR5
lnc_inter_chr10_9000	Abcf1	lnc_inter_chr10_9000_Abcf1_RBR1	1	20	chr17	35970182	35970202	20	1	1	1	20	1	1	16	0.2	0.6	lnc_inter_chr10_9000_DBR1_Abcf1_RBR1
lnc_inter_chr10_9000	Abcg2	lnc_inter_chr10_9000_Abcg2_RBR1	1	20	chr6	58584597	58584617	20	1	1	1	20	1	1	16	0.2	0.65	lnc_inter_chr10_9000_DBR6_Abcg2_RBR1
lnc_inter_chr10_9000	Abcg2	lnc_inter_chr10_9000_Abcg2_RBR2	2	21.416666666666668	chr6	58584623	58584666	43	12	8	1.5	184	8.744444444444444	13.488888888888889	17.375	0.19125	0.311875	lnc_inter_chr10_9000_DBR1_Abcg2_RBR2,lnc_inter_chr10_9000_DBR3_Abcg2_RBR2,lnc_inter_chr10_9000_DBR4_Abcg2_RBR2,lnc_inter_chr10_9000_DBR7_Abcg2_RBR2,lnc_inter_chr10_9000_DBR8_Abcg2_RBR2,lnc_inter_chr10_9000_DBR9_Abcg2_RBR2,lnc_inter_chr10_9000_DBR10_Abcg2_RBR2,lnc_inter_chr10_9000_DBR11_Abcg2_RBR2
lnc_inter_chr10_9000	Abcg2	lnc_inter_chr10_9000_Abcg2_RBR3	3	22.25	chr6	58584688	58584713	25	4	4	1	89	4	4	18	0.1925	0.305	lnc_inter_chr10_9000_DBR1_Abcg2_RBR3,lnc_inter_chr10_9000_DBR2_Abcg2_RBR3,lnc_inter_chr10_9000_DBR5_Abcg2_RBR3,lnc_inter_chr10_9000_DBR9_Abcg2_RBR3
lnc_inter_chr10_9000	Acad8	lnc_inter_chr10_9000_Acad8_RBR1	1	20	chr9	27000115	27000135	20	1	1	1	20	1	1	16	0.2	0.25	lnc_inter_chr10_9000_DBR2_Acad8_RBR1
lnc_inter_chr10_9000	Acad8	lnc_inter_chr10_9000_Acad8_RBR2	2	22	chr9	27000165	27000187	22	1	1	1	22	1	1	18	0.18	0.23	lnc_inter_chr10_9000_DBR1_Acad8_RBR2
lnc_inter_chr10_9000	Acbd3	lnc_inter_chr10_9000_Acbd3_RBR1	1	22	chr1	180725277	180725306	29	3	2	1.5	48	2.1219512195121952	3.2439024390243905	18.25	0.1975	0.26	lnc_inter_chr10_9000_DBR1_Acbd3_RBR1,lnc_inter_chr10_9000_DBR2_Acbd3_RBR1
lnc_inter_chr10_9000	Acbd4	lnc_inter_chr10_9000_Acbd4_RBR1	1	20.470588235294116	chr11	103100822	103100846	24	17	3	5.666666666666667	101	3.1982474405691477	18.416015963907686	16.315151515151516	0.19684848484848486	0.0029999999999999996	lnc_inter_chr10_9000_DBR3_Acbd4_RBR1,lnc_inter_chr10_9000_DBR4_Acbd4_RBR1,lnc_inter_chr10_9000_DBR5_Acbd4_RBR1
