lnc	gname	DBR_ID	DBR	DBR_chr	DBR_start	DBR_end	DBR_span	DBR_RBR_count	DBR_TFO_count	DBR_RBR_span	DBR_TFO_abj1	DBR_TFO_abj2	DBR_score	DBR_error_rate	DBR_gc_error	BR_list
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_DBR6	6	chr10	8824	8888	64	1	49	31	1.097543352601156	53.77962427745664	22.755102040816325	0.19285714285714287	0.4	lnc_inter_chr10_9000_DBR6_A430005L14Rik_RBR2
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_DBR7	7	chr10	10794	10851	57	1	59	31	1.0952095808383233	64.61736526946108	22.796610169491526	0.19322033898305085	0.4011864406779661	lnc_inter_chr10_9000_DBR7_A430005L14Rik_RBR2
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_DBR8	8	chr10	11072	11094	22	1	1	22	1	1	18	0.18	0.45	lnc_inter_chr10_9000_DBR8_A430005L14Rik_RBR2
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_DBR9	9	chr10	12553	12573	20	1	1	20	1	1	16	0.2	0.6	lnc_inter_chr10_9000_DBR9_A430005L14Rik_RBR3
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_DBR10	10	chr10	12835	12861	26	1	7	26	1.2551724137931033	8.786206896551723	16.571428571428573	0.2	0.3942857142857143	lnc_inter_chr10_9000_DBR10_A430005L14Rik_RBR2
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_DBR11	11	chr10	13039	13075	36	1	14	26	1.0489913544668588	14.685878962536023	20.071428571428573	0.18857142857142858	0.3842857142857143	lnc_inter_chr10_9000_DBR11_A430005L14Rik_RBR2
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_DBR12	12	chr10	19034	19058	24	1	3	28	1.3125	3.9375	17.333333333333332	0.18666666666666668	0.4066666666666667	lnc_inter_chr10_9000_DBR12_A430005L14Rik_RBR2
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_DBR13	13	chr10	19072	19092	20	1	1	20	1	1	16	0.2	0.3	lnc_inter_chr10_9000_DBR13_A430005L14Rik_RBR4
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_DBR14	14	chr10	19351	19398	47	1	40	33	1.1978221415607986	47.91288566243195	22.275	0.18975	0.40075	lnc_inter_chr10_9000_DBR14_A430005L14Rik_RBR2
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_DBR15	15	chr10	21052	21106	54	1	29	31	1.0896969696969698	31.601212121212125	22.93103448275862	0.19241379310344828	0.4013793103448276	lnc_inter_chr10_9000_DBR15_A430005L14Rik_RBR2
lnc_inter_chr10_9000	A430005L14Rik	lnc_inter_chr10_9000_A430005L14Rik_DBR16	16	chr10	23712	23770	58	1	48	31	1.111277072442121	53.34129947722181	22.520833333333332	0.19104166666666667	0.4083333333333333	lnc_inter_chr10_9000_DBR16_A430005L14Rik_RBR2
lnc_inter_chr10_9000	AI987944	lnc_inter_chr10_9000_AI987944_DBR1	1	chr10	5215	5259	44	2	6	63	2.990291262135922	10.95145631067961	17.8	0.167	0.6060000000000001	lnc_inter_chr10_9000_DBR1_AI987944_RBR2,lnc_inter_chr10_9000_DBR1_AI987944_RBR3
lnc_inter_chr10_9000	AI987944	lnc_inter_chr10_9000_AI987944_DBR2	2	chr10	12545	12565	20	1	1	20	1	1	16	0.2	0.55	lnc_inter_chr10_9000_DBR2_AI987944_RBR1
lnc_inter_chr10_9000	AI987944	lnc_inter_chr10_9000_AI987944_DBR3	3	chr10	15457	15479	22	1	2	25	1.1627906976744187	2.3255813953488373	17.5	0.185	0.765	lnc_inter_chr10_9000_DBR3_AI987944_RBR2
lnc_inter_chr10_9000	AI987944	lnc_inter_chr10_9000_AI987944_DBR4	4	chr10	18069	18092	23	1	3	23	1.1129032258064515	3.3387096774193545	16.666666666666668	0.19333333333333333	0.5633333333333334	lnc_inter_chr10_9000_DBR4_AI987944_RBR3
lnc_inter_chr10_9000	AI987944	lnc_inter_chr10_9000_AI987944_DBR5	5	chr10	19048	19069	21	1	1	21	1	1	17	0.19	0.38	lnc_inter_chr10_9000_DBR5_AI987944_RBR4
lnc_inter_chr10_9000	AI987944	lnc_inter_chr10_9000_AI987944_DBR6	6	chr10	22021	22050	29	1	10	52	2.3963133640553	23.963133640552996	17.4	0.198	0.755	lnc_inter_chr10_9000_DBR6_AI987944_RBR2
lnc_inter_chr10_9000	AI987944	lnc_inter_chr10_9000_AI987944_DBR7	7	chr10	22429	22450	21	1	1	21	1	1	17	0.19	0.43	lnc_inter_chr10_9000_DBR7_AI987944_RBR4
lnc_inter_chr10_9000	Aaas	lnc_inter_chr10_9000_Aaas_DBR1	1	chr10	8239	8259	20	1	1	20	1	1	16	0.2	0	lnc_inter_chr10_9000_DBR1_Aaas_RBR1
lnc_inter_chr10_9000	Aaas	lnc_inter_chr10_9000_Aaas_DBR2	2	chr10	8281	8301	20	1	1	20	1	1	16	0.2	0	lnc_inter_chr10_9000_DBR2_Aaas_RBR1
lnc_inter_chr10_9000	Aar2	lnc_inter_chr10_9000_Aar2_DBR1	1	chr10	8447	8471	24	1	1	24	1	1	20	0.17	0.17	lnc_inter_chr10_9000_DBR1_Aar2_RBR2
lnc_inter_chr10_9000	Aar2	lnc_inter_chr10_9000_Aar2_DBR2	2	chr10	16145	16173	28	2	2	46	2	2	18.5	0.195	0.175	lnc_inter_chr10_9000_DBR2_Aar2_RBR2,lnc_inter_chr10_9000_DBR2_Aar2_RBR3
lnc_inter_chr10_9000	Aar2	lnc_inter_chr10_9000_Aar2_DBR3	3	chr10	19037	19057	20	1	1	20	1	1	16	0.2	0.4	lnc_inter_chr10_9000_DBR3_Aar2_RBR1
lnc_inter_chr10_9000	Aar2	lnc_inter_chr10_9000_Aar2_DBR4	4	chr10	19352	19372	20	1	1	20	1	1	16	0.2	0.35	lnc_inter_chr10_9000_DBR4_Aar2_RBR1
lnc_inter_chr10_9000	Aarsd1	lnc_inter_chr10_9000_Aarsd1_DBR1	1	chr10	2840	2860	20	1	7	30	1.5	10.5	16	0.2	0	lnc_inter_chr10_9000_DBR1_Aarsd1_RBR1
lnc_inter_chr10_9000	Aarsd1	lnc_inter_chr10_9000_Aarsd1_DBR2	2	chr10	5431	5467	36	1	6	31	1.5	9	16.666666666666668	0.19333333333333336	0	lnc_inter_chr10_9000_DBR2_Aarsd1_RBR1
lnc_inter_chr10_9000	Aarsd1	lnc_inter_chr10_9000_Aarsd1_DBR3	3	chr10	5470	5490	20	1	1	20	1	1	16	0.2	0	lnc_inter_chr10_9000_DBR3_Aarsd1_RBR1
