lnc	DBD	DBD_chr	DBD_start	DBD_end	DBD_start_mm10	DBD_end_mm10	DBD_span	DBD_geneRegion_Count	DBD_DBR_Count	DBD_DBR_RBR_Count	DBD_TFO_Count	DBD_TFO_Avg	DBD_TFO_Max	DBD_abj1_Total	DBD_abj1_Avg	DBD_abj1_Max	DBD_abj1_Avg_byRegion	DBD_abj2_Total	DBD_abj2_Avg	DBD_abj2_Avg_byRegion	DBD_score	DBD_error_rate	DBD_gc_error
lnc_inter_chr10_9000	26	chr10	433	497	71171786	71171850	64	22	22	27	2821	128.22727272727272	498	45.623642440794136	2.073801929127006	4.275334608030592	0.09426372405122754	7612.407838690127	346.0185381222785	15.728115369194478	21.48155232763404	0.1559198642870713	0.4186288588647762
lnc_inter_chr10_9000	27	chr10	952	1004	71172305	71172357	52	13	13	13	372	28.615384615384617	103	18.572732663277954	1.4286717433290734	2.6887550200803214	0.10989782640992872	726.8719006761454	55.91322312893426	4.301017163764174	19.74221386940259	0.18764432531411007	0.3865296213947153
lnc_inter_chr10_9000	28	chr10	956	1034	71172309	71172387	78	10	10	11	1711	171.1	514	21.930974148134247	2.193097414813425	3.651286396549068	0.21930974148134247	4940.483416628766	494.04834166287657	49.40483416628766	21.02296387161693	0.16131090198538822	0.3505953661880273
lnc_inter_chr10_9000	29	chr10	2832	2863	71174185	71174216	31	36	36	46	882	24.5	66	67.84508936979955	1.884585815827765	5.204633808610611	0.052349605995215695	1545.2097755990253	42.92249376663959	1.1922914935177664	17.407271674456467	0.18052092183011595	0.02025521365026546
lnc_inter_chr10_9000	30	chr10	3106	3135	71174459	71174488	29	3	3	3	6	2	2	3.364745175655616	1.1215817252185387	1.1914893617021276	0.37386057507284626	6.729490351311232	2.2431634504370774	0.7477211501456925	17.5	0.19166666666666668	0.7533333333333333
lnc_inter_chr10_9000	31	chr10	4814	4867	71176167	71176220	53	15	15	15	1114	74.26666666666667	291	28.52119298438468	1.9014128656256455	3.63225119744545	0.12676085770837636	3066.1031781615798	204.4068785441053	13.627125236273686	20.40293535733857	0.18151988280167602	0.3783210692477345
lnc_inter_chr10_9000	32	chr10	5215	5259	71176568	71176612	44	2	2	3	21	10.5	15	5.740291262135922	2.870145631067961	2.990291262135922	1.4350728155339805	52.20145631067961	26.100728155339805	13.050364077669903	16.9	0.1835	0.56466666666666665
lnc_inter_chr10_9000	33	chr10	5431	5504	71176784	71176857	73	39	40	50	2069	51.725	342	64.91614684222628	1.622903671055657	4.26441056942877	0.041612914642452745	3039.1460551476703	75.97865137869175	1.9481705481715834	18.499830425034745	0.188998886787028	0.006878262910785007
lnc_inter_chr10_9000	34	chr10	6334	6384	71177687	71177737	50	29	29	33	514	17.724137931034484	65	44.6846844517274	1.5408511879906	3.171875	0.05313279958588275	742.7589780184765	25.612378552361257	0.883185467322802	18.22185841721365	0.19076897055635164	0.01533984130492751
lnc_inter_chr10_9000	35	chr10	8151	8267	71179504	71179620	116	38	43	54	816	18.976744186046513	77	71.46342391916944	1.6619400911434754	4.5131260150696235	0.04373526555640725	1245.5193998938219	28.965567439391204	0.7622517747208212	18.103599470980043	0.19033053012847118	0.1477864635555842
lnc_inter_chr10_9000	36	chr10	8151	8317	71179504	71179670	166	38	38	54	2705	71.1842105263158	1248	74.75751037460938	1.9673029045949835	4.775038396249292	0.05177112906828904	8194.39327916547	215.64192839909128	5.674787589449771	17.98674855737574	0.18892928866077166	0.06899273843554908
lnc_inter_chr10_9000	37	chr10	8438	8482	71179791	71179835	44	27	27	35	632	23.40740740740741	90	52.57524930501207	1.9472314557411878	4.391881342701015	0.07211968354596993	1066.114419764749	39.48571925054626	1.4624340463165282	18.044080219678836	0.18869870555873594	0.038291578832560506
lnc_inter_chr10_9000	38	chr10	8757	8790	71180110	71180143	33	10	10	10	219	21.9	68	21.291177377071318	2.1291177377071318	4.002645502645503	0.2129117737707132	675.4595667249706	67.54595667249706	6.754595667249705	17.32249972132627	0.1917380193669252	0.2855044839501911
lnc_inter_chr10_9000	39	chr10	8819	8894	71180172	71180247	75	20	20	21	7538	376.9	1501	34.20314049590784	1.7101570247953919	3.6628563558738465	0.08550785123976959	19924.14317751098	996.2071588755491	49.810357943777454	21.977914469804414	0.15635055410327117	0.401969126322795
lnc_inter_chr10_9000	41	chr10	10775	10857	71182128	71182210	82	20	20	22	7640	382	1471	35.45411035969262	1.7727055179846312	4.607694622792938	0.08863527589923156	19635.908823312733	981.7954411656366	49.08977205828183	21.96350413651893	0.15509206363975123	0.4013051141793681
lnc_inter_chr10_9000	42	chr10	12212	12246	71183565	71183599	34	14	14	16	69	4.928571428571429	19	26.256120826490722	1.8754372018921945	3.720626631853786	0.13395980013515676	160.6408267694904	11.474344769249313	0.8195960549463795	16.52013963480129	0.1943421052631579	0.12771919083422842
lnc_inter_chr10_9000	43	chr10	12516	12575	71183869	71183928	59	26	26	35	297	11.423076923076923	61	53.73529310135406	2.0667420423597718	4.171216281699241	0.07949007855229892	674.196702580321	25.930642406935423	0.9973324002667471	17.846720748199893	0.1915186143689874	0.5838931870904477
lnc_inter_chr10_9000	44	chr10	12813	12899	71184166	71184252	86	17	17	18	3374	198.47058823529412	1003	32.649029142242405	1.920531126014259	3.665075359749028	0.11297241917730935	9626.549285167112	566.26760500983	33.3098591182253	19.410872359361345	0.18344501377009853	0.3737772652522959
lnc_inter_chr10_9000	45	chr10	12906	12989	71184259	71184342	83	11	11	11	2584	234.9090909090909	870	23.17312463130689	2.1066476937551717	3.4539239687745393	0.19151342670501562	7428.305919470468	675.300538133679	61.39095801215263	19.802456181739835	0.18973562034871497	0.30395754859632335
lnc_inter_chr10_9000	46	chr10	13006	13091	71184359	71184444	85	20	20	21	5074	253.7	1473	34.79723738790796	1.7398618693953982	3.7828319715159537	0.08699309346976991	14245.0131430608	712.2506571530399	35.612532857652	20.050267825117068	0.1829754493245317	0.36702631470112584
lnc_inter_chr10_9000	47	chr10	15454	15479	71186807	71186832	25	5	5	5	18	3.6	5	5.693578309107192	1.1387156618214382	1.2962962962962965	0.22774313236428764	20.818229129932053	4.163645825986411	0.8327291651972821	17.26	0.17926666666666666	0.8071333333333334
lnc_inter_chr10_9000	48	chr10	15847	15881	71187200	71187234	34	5	5	5	19	3.8	10	7.375252910508255	1.475050582101651	3.256704980842912	0.2950101164203302	41.804145667759805	8.360829133551961	1.6721658267103923	17.58	0.1898	0.776
lnc_inter_chr10_9000	49	chr10	16141	16207	71187494	71187560	66	30	33	42	620	18.78787878787879	61	63.96251131535068	1.9382579186469904	4.79791686393334	0.06460859728823301	1178.5413650843718	35.71337469952642	1.1904458233175472	17.27179852505405	0.1910963376338822	0.09583818441955737
lnc_inter_chr10_9000	50	chr10	18069	18092	71189422	71189445	23	2	2	2	5	2.5	3	3.1605222734254985	1.5802611367127493	2.047619047619047	0.7901305683563746	7.433947772657449	3.7169738863287245	1.8584869431643622	16.833333333333336	0.19166666666666665	0.5441666666666667
lnc_inter_chr10_9000	51	chr10	19019	19095	71190372	71190448	76	22	23	29	419	18.217391304347824	84	52.852379506350665	2.2979295437543765	5.315136476426799	0.10445134289792621	1237.4315833666392	53.80137318985388	2.445516963175176	18.157914851527813	0.19018281738405907	0.3917676500244097
lnc_inter_chr10_9000	52	chr10	19324	19405	71190677	71190758	81	20	20	21	6335	316.75	1382	39.328553261373806	1.9664276630686903	5.254437869822485	0.09832138315343451	17402.453883841412	870.1226941920706	43.50613470960353	21.63683772840662	0.16187184244452435	0.3995119764744595
lnc_inter_chr10_9000	53	chr10	19850	19871	71191203	71191224	21	2	2	2	4	2	2	2.0720092915214865	1.0360046457607432	1.0476190476190477	0.5180023228803716	4.144018583042973	2.0720092915214865	1.0360046457607432	16.75	0.1925	0.09625
lnc_inter_chr10_9000	54	chr10	19891	19916	71191244	71191269	25	3	3	3	6	2	2	3.491463414634146	1.1638211382113821	1.2195121951219512	0.38794037940379406	6.982926829268292	2.3276422764227642	0.7758807588075881	16.333333333333332	0.19666666666666668	0.345
lnc_inter_chr10_9000	55	chr10	21042	21115	71192395	71192468	73	20	20	21	3752	187.6	712	36.762289198360094	1.8381144599180046	3.687601968604744	0.09190572299590023	9873.930619600555	493.6965309800277	24.684826549001386	22.22758927724788	0.1520489631352278	0.40204109177593994
lnc_inter_chr10_9000	57	chr10	21807	21830	71193160	71193183	23	2	2	2	4	2	2	2.171951219512195	1.0859756097560975	1.1219512195121952	0.5429878048780488	4.34390243902439	2.171951219512195	1.0859756097560975	16.25	0.1975	0.3575
lnc_inter_chr10_9000	58	chr10	22015	22050	71193368	71193403	35	7	7	7	51	7.285714285714286	15	9.687226943415606	1.3838895633450865	2.3963133640553	0.19769850904929806	74.8646763212356	10.694953760176514	1.5278505371680733	16.4421768707483	0.19729251700680273	0.7824727891156463
lnc_inter_chr10_9000	59	chr10	23040	23071	71194393	71194424	31	20	20	22	304	15.2	42	33.07541245645965	1.6537706228229827	3.6191359786849366	0.08268853114114913	508.7174636219217	25.435873181096085	1.2717936590548042	16.832753722570533	0.18906889134572324	0.023028497023809522
lnc_inter_chr10_9000	60	chr10	23703	23776	71195056	71195129	73	20	20	21	7954	397.7	1591	34.13411671337674	1.706705835668837	3.812399170622152	0.08533529178344185	21311.362614944534	1065.5681307472269	53.27840653736134	21.756309851008858	0.1588604979734444	0.4166183262383698
lnc_inter_chr10_9222	61	chr10	218	263	99267717	99267762	45	7	7	7	128	18.285714285714285	111	13.183333741654145	1.883333391664878	5.645908053472449	0.2690476273806969	648.956281257906	92.70804017970086	13.244005739957265	19.46988416988417	0.19143371943371942	0.5269549549549549
lnc_inter_chr10_9222	62	chr10	528	570	99268027	99268069	42	57	57	76	2159	37.87719298245614	150	97.63694849210839	1.7129289209141823	4.3575449504448756	0.030051384577441793	3240.457469730582	56.85013104790495	0.9973707201386833	19.404344073584173	0.168915438683459	0.0099436934964183335
lnc_inter_chr10_9222	63	chr10	1058	1094	99268557	99268593	36	5	5	7	63	12.6	54	12.79476064381311	2.558952128762622	6.16726618705036	0.5117904257525244	343.28736301424493	68.65747260284898	13.731494520569797	16.98148148148148	0.193	0.4922962962962963
lnc_inter_chr10_9222	64	chr10	1785	1841	99269284	99269340	56	23	23	30	439	19.08695652173913	59	50.61695363794859	2.2007371146934167	9.474251497005987	0.09568422237797464	811.2120720749002	35.27009009021305	1.53348217783535	16.428020470140957	0.18910748235906674	0.03993385406863668
lnc_inter_chr10_9222	65	chr10	2036	2062	99269535	99269561	26	16	16	18	75	4.6875	9	22.747458620476312	1.4217161637797695	2.3181818181818183	0.0888572602362356	103.227972649148	6.45174829057175	0.4032342681607344	16.97482638888889	0.18193402777777778	0.7985694444444444
lnc_inter_chr10_9224	67	chr10	497	530	99458853	99458886	33	6	6	6	23	3.8333333333333335	8	11.17363152050652	1.86227192008442	3.0454545454545454	0.31037865334740333	45.934408075033076	7.655734679172179	1.2759557798620298	18.291666666666668	0.1876388888888889	0.47208333333333335
lnc_inter_chr10_9224	68	chr10	578	614	99458934	99458970	36	2	2	2	4	2	2	2.35	1.175	1.25	0.5875	4.7	2.35	1.175	16	0.2	0.6
lnc_inter_chr10_9224	69	chr10	946	975	99459302	99459331	29	14	14	16	66	4.714285714285714	14	19.851926592844848	1.4179947566317748	3.2857142857142856	0.10128533975941248	84.44473665579886	6.031766903985633	0.4308404931418309	16.69404761904762	0.19176190476190477	0.7648707482993198
lnc_inter_chr10_9224	70	chr10	1219	1267	99459575	99459623	48	19	19	20	933	49.10526315789474	214	35.66567975281497	1.8771410396218404	3.831460674157303	0.09879689682220212	2643.261145698219	139.11900766832733	7.322053035175123	19.95539811950828	0.18009442122214236	0.4047030059981814
lnc_inter_chr10_9224	71	chr10	1981	2021	99460337	99460377	40	8	8	8	65	8.125	45	15.5923978597841	1.9490497324730125	5.864565587734242	0.24363121655912656	293.81555983443843	36.726944979304804	4.5908681224131005	17.780555555555555	0.1951388888888889	0.2711527777777778
lnc_inter_chr10_9224	72	chr10	2364	2412	99460720	99460768	48	13	13	15	72	5.538461538461538	18	23.978643112749335	1.8445110086730259	4	0.14188546220561737	140.38686260124157	10.798989430864738	0.830691494681903	17.342490842490843	0.18711538461538463	0.1760778388278388
lnc_inter_chr10_9224	73	chr10	3134	3169	99461490	99461525	35	10	10	11	49	4.9	12	15.667957106506725	1.5667957106506725	2.4274809160305346	0.15667957106506725	85.80358051617594	8.580358051617594	0.8580358051617594	16.598333333333333	0.19471666666666668	0.10164833333333334
lnc_inter_chr10_9224	74	chr10	3281	3305	99461637	99461661	24	20	20	21	244	12.2	40	30.284176061688548	1.5142088030844274	2.431297709923664	0.07571044015422138	398.1565823938312	19.907829119691556	0.9953914559845778	16.05348776223776	0.19888330419580422	0.011158763111888112
lnc_inter_chr10_9224	75	chr10	3637	3844	99461993	99462200	207	48	67	87	2358	35.19402985074627	599	141.2816967100571	2.1086820404486133	8.176622825932666	0.04393087584267944	7784.430904470071	116.185535887613	2.420531997658604	18.596239192424388	0.18795778986115375	0.3804096806659688
lnc_inter_chr10_9224	76	chr10	3847	3895	99462203	99462251	48	14	14	16	130	9.285714285714286	59	27.8341466707771	1.9881533336269357	5.855805243445693	0.142010952401924	467.62825805645184	33.402018432603704	2.385858459471693	17.71237343165309	0.1865386721329518	0.2227865489030743
lnc_inter_chr10_9224	77	chr10	4078	4105	99462434	99462461	27	4	4	5	12	3	5	6.199986657178438	1.5499966642946095	2.9155844155844157	0.38749916607365237	15.338596335171678	3.8346490837929195	0.9586622709482299	19.125	0.18541666666666667	0.06120833333333333
lnc_inter_chr10_9224	79	chr10	5645	5700	99464001	99464056	55	11	11	12	76	6.909090909090909	28	27.282850484686826	2.4802591349715297	6.02846975088968	0.22547810317922998	301.0783306101081	27.370757328191644	2.4882506661992405	18.054362304362304	0.1822158397158397	0.41897241647241645
lnc_inter_chr10_9224	80	chr10	5708	5746	99464064	99464102	38	5	5	7	13	2.6	3	8.756183368869936	1.7512366737739873	2.1	0.35024733475479747	16.98997867803838	3.397995735607676	0.6795991471215352	16.8	0.18666666666666668	0.5781666666666667
lnc_inter_chr10_9224	81	chr10	5762	5860	99464118	99464216	98	21	21	22	5295	252.14285714285714	1043	39.23359258649964	1.8682663136428401	4.001373787112145	0.088965062554420965	14451.112915171945	688.1482340558069	32.768963526467	21.183984087933403	0.1632598465732818	0.3920331951934115
lnc_inter_chr10_9224	82	chr10	6081	6140	99464437	99464496	59	15	15	17	627	41.8	139	33.22965321303571	2.2153102142023804	3.9834665197023975	0.14768734761349203	1992.2383068989511	132.81588712659675	8.8543924751064491	17.882027030528633	0.1909863255875027	0.47629202446449137
lnc_inter_chr10_9224	83	chr10	6102	6180	99464458	99464536	78	59	59	89	4602	78	337	125.83692855441092	2.1328292975323886	8.560715442145565	0.03614964911071845	7898.473618093596	133.8724342049762	2.269024308558919	19.080930420625034	0.16353645544710338	0.028010444290521554
lnc_inter_chr10_9224	84	chr10	6737	6800	99465093	99465156	63	15	15	17	126	8.4	41	36.09382747758494	2.406255165172329	6.625633838124864	0.16041701101148859	377.35214566180184	25.15680971078679	1.6771206473857858	17.72134806713754	0.19115847700058228	0.49243814586972484
lnc_inter_chr10_9224	85	chr10	6865	6933	99465221	99465289	68	14	15	16	1515	101	475	30.72491183816217	2.048327455877478	3.820828905419766	0.14630910399124844	4440.800887417774	296.0533924945183	21.14667089246559	19.786823568186406	0.18909760026868097	0.33167417450167747
lnc_inter_chr10_9224	86	chr10	7124	7156	99465480	99465512	32	5	5	5	45	9	36	13.196031567623114	2.639206313524623	7.297959183673469	0.5278412627049246	276.4097721543377	55.281954430867536	11.056390886173507	16.31111111111111	0.19711111111111113	0.5234444444444445
lnc_inter_chr10_9224	87	chr10	8050	8207	99466406	99466563	157	19	22	26	3554	161.54545454545453	2228	41.95137868306271	1.906880849230123	5.571762153693186	0.10036214995948016	15291.711187381527	695.0777812446148	36.58304111813762	18.96106103111776	0.17672103486733065	0.3793286918294156
lnc_inter_chr10_9224	88	chr10	8708	8741	99467064	99467097	33	19	19	19	226	11.894736842105264	37	40.25313520897549	2.118586063630289	4.353658536585366	0.11150452966475206	683.1164395073254	35.95349681617502	1.8922893061144748	17.949519541624806	0.18066723739750057	0.37873809689599164
lnc_inter_chr10_9224	89	chr10	8950	8981	99467306	99467337	31	3	3	3	9	3	5	4.579305740987984	1.5264352469959948	2.336448598130841	0.5088117489986649	16.16795727636849	5.389319092122831	1.796439697374277	16.9	0.187	0.33766666666666667
lnc_inter_chr10_9224	90	chr10	9364	9394	99467720	99467750	30	5	5	5	33	6.6	24	10.349473511961214	2.0698947023922427	5.542168674698795	0.4139789404784485	143.87665786729593	28.775331573459187	5.755066314691837	17.925	0.18575	0.27325
lnc_inter_chr10_9224	92	chr10	10317	10337	99468673	99468693	20	16	16	16	103	6.4375	19	20.5	1.28125	1.9	0.080078125	148.85	9.303125	0.5814453125	16	0.2	0
lnc_inter_chr10_9224	93	chr10	13121	13143	99471477	99471499	22	3	3	4	14	4.666666666666667	6	6.444165949129812	2.148055316376604	3.2358803986710964	0.7160184387922013	22.66798506126368	7.555995020421226	2.5186650068070753	17.461111111111112	0.18538888888888888	0.07799166666666667
lnc_inter_chr10_9224	94	chr10	13488	13529	99471844	99471885	41	21	21	24	320	15.238095238095237	42	35.19510905451585	1.675957574024564	3.474689440993789	0.07980750352497924	507.3741255694887	24.160672646166127	1.150508221246006	17.354612135478693	0.1876076987591172	0.017562119898464436
lnc_inter_chr10_9224	95	chr10	14155	14184	99472511	99472540	29	3	3	3	6	2	2	3.655813953488372	1.2186046511627908	1.3	0.4062015503875969	7.311627906976744	2.4372093023255816	0.8124031007751938	16.666666666666668	0.18666666666666668	0.57
lnc_inter_chr10_9224	98	chr10	15812	15842	99474168	99474198	30	12	12	12	225	18.75	44	27.696477843145345	2.3080398202621124	4.231599607458293	0.19233665168850936	731.3002471894863	60.94168726579053	5.078473938815877	17.726521198125	0.18271743076989816	0.38613328948262304
lnc_inter_chr10_9224	99	chr10	16472	16510	99474828	99474866	38	45	45	60	1739	38.644444444444446	133	85.95571581697924	1.910127018155094	5.451851851851852	0.0424472670701132	2989.620988395944	66.43602196435431	1.476356043652318	18.03441422685337	0.18687799694853785	0.024460189623082728
lnc_inter_chr10_9224	100	chr10	16974	17001	99475330	99475357	27	8	8	8	37	4.625	8	11.126559205116173	1.3908199006395217	2.2340425531914896	0.1738524875799402	55.1402721577615	6.892534019720188	0.8615667524650235	16.758482142857144	0.19324851190476192	0.7642366071428571
lnc_inter_chr10_9224	101	chr10	17007	17039	99475363	99475395	32	6	6	6	55	9.166666666666666	18	7.209741800973811	1.2016236334956352	1.3493975903614457	0.20027060558260587	68.53564862846984	11.422608104744974	1.9037680174574956	16.797089947089948	0.1860767195767196	0.8087843915343915
lnc_inter_chr10_9224	102	chr10	17119	17139	99475475	99475495	20	2	2	2	4	2	2	2.3	1.15	1.15	0.575	4.6	2.3	1.15	16.25	0.1875	0.125
lnc_inter_chr10_9224	104	chr10	18859	18882	99477215	99477238	23	2	2	2	7	3.5	4	3.3057946069994264	1.6528973034997132	1.686746987951807	0.8264486517498566	11.604130808950087	5.8020654044750435	2.9010327022375217	16.875	0.19125	0.095625
lnc_inter_chr10_9224	105	chr10	18897	18917	99477253	99477273	20	3	3	3	14	4.666666666666667	6	5.25	1.75	2.4	0.5833333333333334	26.15	8.716666666666667	2.9055555555555554	16.122222222222224	0.1938888888888889	0.07722222222222223
lnc_inter_chr10_9224	106	chr10	19083	19107	99477439	99477463	24	9	9	9	144	16	47	23.2616632324808	2.5846292480534223	5.104294478527607	0.2871810275614914	521.6329747810464	57.95921942011626	6.439913268901807	16.336265432098767	0.18959413580246914	0.3271820987654321
lnc_inter_chr10_9224	107	chr10	19127	19147	99477483	99477503	20	6	6	6	114	19	47	15.7	2.6166666666666667	4.35	0.4361111111111111	388.4	64.73333333333333	10.78888888888889	16.055555555555557	0.19722222222222224	0.4
lnc_inter_chr10_9224	108	chr10	20052	20091	99478408	99478447	39	57	57	78	2330	40.87719298245614	168	111.45007138317936	1.9552644102312169	5.174039627498011	0.03430288439002135	4123.39464945056	72.34025700790457	1.2691273159281504	17.69298952884232	0.16976954860399066	0.016374531591912034
lnc_inter_chr10_9224	109	chr10	20132	20181	99478488	99478537	49	16	16	18	352	22	66	36.58333965587369	2.2864587284921054	4.940140845070423	0.1429036705307566	1164.9166482580117	72.80729051612573	4.550455657257858	17.943202251803417	0.18719787449841646	0.2475680920630635
lnc_inter_chr10_9224	110	chr10	20624	20653	99478980	99479009	29	6	6	7	42	7	21	12.5334027856265	2.088900464271083	4.662	0.34815007737851383	125.44338983173539	20.907231638622566	3.4845386064370945	18.088690476190475	0.19681150793650795	0.09940575396825398
lnc_inter_chr10_9224	111	chr10	22156	22178	99480512	99480534	22	2	2	2	4	2	2	2.0976190476190477	1.0488095238095239	1.05	0.5244047619047619	4.195238095238095	2.0976190476190477	1.0488095238095239	17	0.17250000000000001	0.35250000000000004
lnc_inter_chr10_9224	113	chr10	25514	25587	99483870	99483943	73	20	20	21	4621	231.05	873	36.05290423623849	1.8026452118119245	3.9187972651574374	0.09013226059059623	12325.818983615141	616.290949180757	30.81454745903785	22.330870172652563	0.14932615893408185	0.4107363172725357
lnc_inter_chr10_9224	114	chr10	26075	26177	99484431	99484533	102	28	28	35	303	10.821428571428571	155	51.592585035352926	1.8425923226911758	5.08362293657689	0.065806868667542	1066.5444465507605	38.09087309109859	1.3603883246820925	17.287127313290906	0.19149570075341965	0.5659251974983542
lnc_inter_chr10_9224	115	chr10	27485	27546	99485841	99485902	61	24	25	28	4613	184.52	793	46.16630021881521	1.8466520087526084	3.991388545054776	0.07694383369802535	12488.078244894594	499.52312979578375	20.813463741490988	20.89320301545237	0.1611695437526873	0.42881448207095973
lnc_inter_chr10_9224	116	chr10	27891	27919	99486247	99486275	28	14	14	17	47	3.357142857142857	5	22.933098591549296	1.6380784708249496	3.5	0.11700560505892497	70.4492957746479	5.032092555331992	0.35943518252371376	16.669047619047618	0.17726190476190476	0.7767857142857143
