lnc	DBR	gname	RBR	RBR_DBR_ID	RBR_DBR_avg_len	RBR_DBR_TFO_count	RBR_DBR_start	RBR_DBR_end	RBR_DBR_score	RBR_DBR_error_rate	RBR_DBR_gc_error	RBR_DBR_RBRspan	RBR_DBR_DBRspan	RBR_DBR_TFO_avg_overlap	RBR_DBR_TFO_adj1	RBR_DBR_TFO_adj2
lnc_inter_chr10_8711	1	Actr8	1	lnc_inter_chr10_8711_DBR1_Actr8_RBR1	20	1	29978260	29978280	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	1	Acy1	1	lnc_inter_chr10_8711_DBR1_Acy1_RBR1	20	1	106438603	106438623	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_8711	1	Acyp1	1	lnc_inter_chr10_8711_DBR1_Acyp1_RBR1	20	1	85288675	85288695	16	0.2	0.45	20	20	1	1	1
lnc_inter_chr10_8711	1	Adamts6	3	lnc_inter_chr10_8711_DBR1_Adamts6_RBR3	20	2	104287415	104287440	16	0.2	0.15	25	20	1.6	1.25	2.5
lnc_inter_chr10_8711	1	Adh5	1	lnc_inter_chr10_8711_DBR1_Adh5_RBR1	23.375	8	138436887	138436916	19	0.18875	0.00425	29	31	6.448275862068965	1.2406417112299466	9.925133689839573
lnc_inter_chr10_8711	1	Adh5	2	lnc_inter_chr10_8711_DBR1_Adh5_RBR2	21.571428571428573	14	138436952	138436991	17.357142857142858	0.19571428571428573	0	39	30	7.743589743589744	1.8079470198675496	25.311258278145694
lnc_inter_chr10_8711	1	Ado	1	lnc_inter_chr10_8711_DBR1_Ado_RBR1	20.6	5	67549559	67549580	16.8	0.184	0.10600000000000001	21	39	4.904761904761905	1.0194174757281553	5.097087378640777
lnc_inter_chr10_8711	1	Adss	1	lnc_inter_chr10_8711_DBR1_Adss_RBR1	20	1	177797231	177797251	16	0.2	0.25	20	20	1	1	1
lnc_inter_chr10_8711	1	Aebp2	2	lnc_inter_chr10_8711_DBR1_Aebp2_RBR2	21	1	140622029	140622050	18	0.14	0.14	21	21	1	1	1
lnc_inter_chr10_8711	1	Aen	3	lnc_inter_chr10_8711_DBR1_Aen_RBR3	20	2	78895456	78895477	16.5	0.175	0.1	21	22	1.9047619047619047	1.05	2.1
lnc_inter_chr10_8711	1	Afg3l1	1	lnc_inter_chr10_8711_DBR1_Afg3l1_RBR1	20	2	123476905	123476930	16	0.2	0.5	25	25	1.6	1.25	2.5
lnc_inter_chr10_8711	1	Afg3l1	2	lnc_inter_chr10_8711_DBR1_Afg3l1_RBR2	20	1	123476952	123476972	16	0.2	0.45	20	20	1	1	1
lnc_inter_chr10_8711	1	Afg3l2	1	lnc_inter_chr10_8711_DBR1_Afg3l2_RBR1	20	2	67449654	67449674	17	0.15	0	20	20	2	1	2
lnc_inter_chr10_8711	1	Aggf1	1	lnc_inter_chr10_8711_DBR1_Aggf1_RBR1	20	1	95375850	95375870	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	1	Ago1	1	lnc_inter_chr10_8711_DBR1_Ago1_RBR1	20.866666666666667	15	126469324	126469345	17	0.18466666666666667	0.016133333333333333	21	37	14.904761904761905	1.0063897763578276	15.095846645367413
lnc_inter_chr10_8711	1	Agpat2	1	lnc_inter_chr10_8711_DBR1_Agpat2_RBR1	20	1	26605225	26605245	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	1	Agrn	2	lnc_inter_chr10_8711_DBR1_Agrn_RBR2	20	1	156198461	156198481	16	0.2	0.1	20	20	1	1	1
lnc_inter_chr10_8711	1	Agtr1a	1	lnc_inter_chr10_8711_DBR1_Agtr1a_RBR1	20	1	30335792	30335812	16	0.2	0.25	20	20	1	1	1
lnc_inter_chr10_8711	1	Ahcyl2	1	lnc_inter_chr10_8711_DBR1_Ahcyl2_RBR1	20	1	29767612	29767632	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	1	Ahsa1	1	lnc_inter_chr10_8711_DBR1_Ahsa1_RBR1	20	2	87265738	87265764	16	0.2	0	26	20	1.5384615384615385	1.3	2.6
lnc_inter_chr10_8711	1	Ahsa1	2	lnc_inter_chr10_8711_DBR1_Ahsa1_RBR2	22	1	87266069	87266091	18	0.18	0.23	22	22	1	1	1
lnc_inter_chr10_8711	1	Aimp1	1	lnc_inter_chr10_8711_DBR1_Aimp1_RBR1	20	1	132684624	132684644	16	0.2	0.35	20	20	1	1	1
lnc_inter_chr10_8711	1	Akap10	1	lnc_inter_chr10_8711_DBR1_Akap10_RBR1	20	1	61930577	61930597	16	0.2	0.2	20	20	1	1	1
lnc_inter_chr10_8711	1	Akap9	1	lnc_inter_chr10_8711_DBR1_Akap9_RBR1	20	1	3927329	3927349	16	0.2	0.45	20	20	1	1	1
lnc_inter_chr10_8711	1	Akirin2	1	lnc_inter_chr10_8711_DBR1_Akirin2_RBR1	20	1	34550371	34550391	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	1	Alg6	1	lnc_inter_chr10_8711_DBR1_Alg6_RBR1	20	15	99715046	99715070	17	0.15	0	24	20	12.5	1.2	18
lnc_inter_chr10_8711	1	Alyref	1	lnc_inter_chr10_8711_DBR1_Alyref_RBR1	20	1	120598918	120598938	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	1	Alyref	2	lnc_inter_chr10_8711_DBR1_Alyref_RBR2	20	1	120599098	120599118	16	0.2	0.15	20	20	1	1	1
lnc_inter_chr10_8711	1	Amigo2	1	lnc_inter_chr10_8711_DBR1_Amigo2_RBR1	20	3	97247925	97247948	16	0.2	0	23	20	2.608695652173913	1.15	3.4499999999999997
lnc_inter_chr10_8711	1	Anapc1	1	lnc_inter_chr10_8711_DBR1_Anapc1_RBR1	20	1	128687750	128687770	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	1	Anapc15	3	lnc_inter_chr10_8711_DBR1_Anapc15_RBR3	20	1	101881304	101881324	16	0.2	0.1	20	20	1	1	1
lnc_inter_chr10_8711	1	Angpt1	1	lnc_inter_chr10_8711_DBR1_Angpt1_RBR1	20	2	42677313	42677333	16	0.2	0.15	20	21	2	1	2
lnc_inter_chr10_8711	1	Ank2	1	lnc_inter_chr10_8711_DBR1_Ank2_RBR1	20	6	127499998	127500018	16	0.2	0	20	29	6	1	6
lnc_inter_chr10_8711	1	Ankib1	2	lnc_inter_chr10_8711_DBR1_Ankib1_RBR2	20	1	3803837	3803857	16	0.2	0.45	20	20	1	1	1
lnc_inter_chr10_8711	1	Ankrd27	1	lnc_inter_chr10_8711_DBR1_Ankrd27_RBR1	20	1	35585774	35585794	16	0.2	0.15	20	20	1	1	1
lnc_inter_chr10_8711	1	Ankrd28	1	lnc_inter_chr10_8711_DBR1_Ankrd28_RBR1	23.875	8	31830527	31830556	19.625	0.17625000000000002	0.43374999999999997	29	30	6.586206896551724	1.2146596858638743	9.717277486910994
lnc_inter_chr10_8711	1	Ankrd46	1	lnc_inter_chr10_8711_DBR1_Ankrd46_RBR1	26.076923076923077	26	36497203	36497237	22.26923076923077	0.14676923076923076	0.37615384615384617	34	53	19.941176470588236	1.303834808259587	33.89970501474926
lnc_inter_chr10_8711	1	Ankrd54	1	lnc_inter_chr10_8711_DBR1_Ankrd54_RBR1	20	42	79063290	79063323	17	0.15	0	33	20	25.454545454545453	1.65	69.3
lnc_inter_chr10_8711	1	Ankrd55	1	lnc_inter_chr10_8711_DBR1_Ankrd55_RBR1	21	2	112287641	112287664	17	0.19	0.14	23	23	1.826086956521739	1.0952380952380953	2.1904761904761907
lnc_inter_chr10_8711	1	Ano10	1	lnc_inter_chr10_8711_DBR1_Ano10_RBR1	20	1	122294822	122294842	16	0.2	0.35	20	20	1	1	1
lnc_inter_chr10_8711	1	Antxr2	2	lnc_inter_chr10_8711_DBR1_Antxr2_RBR2	20	1	98031927	98031947	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	1	Anxa5	1	lnc_inter_chr10_8711_DBR1_Anxa5_RBR1	20	1	36476605	36476625	17	0.15	0	20	20	1	1	1
lnc_inter_chr10_8711	1	Anxa7	1	lnc_inter_chr10_8711_DBR1_Anxa7_RBR1	20	1	20480408	20480428	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	1	Aox3	3	lnc_inter_chr10_8711_DBR1_Aox3_RBR3	20	1	58112622	58112642	16	0.2	0.2	20	20	1	1	1
lnc_inter_chr10_8711	1	Ap1g1	1	lnc_inter_chr10_8711_DBR1_Ap1g1_RBR1	20.08823529411765	34	109778250	109778282	17.029411764705884	0.15205882352941175	0.002735294117647059	32	22	21.34375	1.5929721815519764	54.161054172767194
lnc_inter_chr10_8711	1	Ap2m1	2	lnc_inter_chr10_8711_DBR1_Ap2m1_RBR2	20	1	20535064	20535084	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	1	Apip	1	lnc_inter_chr10_8711_DBR1_Apip_RBR1	20	2	103073255	103073277	16	0.2	0.475	22	22	1.8181818181818181	1.1	2.2
lnc_inter_chr10_8711	1	Apoh	1	lnc_inter_chr10_8711_DBR1_Apoh_RBR1	22.714285714285715	7	108395002	108395028	18.714285714285715	0.1757142857142857	0.47285714285714286	26	30	6.115384615384615	1.1446540880503144	8.0125786163522
lnc_inter_chr10_8711	1	Aqr	1	lnc_inter_chr10_8711_DBR1_Aqr_RBR1	21	1	114175550	114175571	17	0.19	0.095	21	21	1	1	1
lnc_inter_chr10_8711	1	Aqr	2	lnc_inter_chr10_8711_DBR1_Aqr_RBR2	20.666666666666668	3	114176042	114176063	16.666666666666668	0.19333333333333333	0.04766666666666667	21	42	2.9523809523809526	1.0161290322580645	3.0483870967741935
lnc_inter_chr10_8711	1	Ar	1	lnc_inter_chr10_8711_DBR1_Ar_RBR1	20	1	98148642	98148662	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_8711	1	Araf	1	lnc_inter_chr10_8711_DBR1_Araf_RBR1	20	4	20847765	20847785	16	0.2	0.3	20	26	4	1	4
lnc_inter_chr10_8711	1	Arap2	1	lnc_inter_chr10_8711_DBR1_Arap2_RBR1	23.77777777777778	9	62766883	62766913	19.555555555555557	0.17555555555555555	0.31555555555555553	30	32	7.133333333333334	1.2616822429906542	11.355140186915888
lnc_inter_chr10_8711	1	Arcn1	1	lnc_inter_chr10_8711_DBR1_Arcn1_RBR1	20	1	44767999	44768019	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	1	Arel1	1	lnc_inter_chr10_8711_DBR1_Arel1_RBR1	20	1	84971141	84971161	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_8711	1	Arf3	2	lnc_inter_chr10_8711_DBR1_Arf3_RBR2	20	1	98764085	98764105	16	0.2	0.25	20	20	1	1	1
lnc_inter_chr10_8711	1	Arhgap44	1	lnc_inter_chr10_8711_DBR1_Arhgap44_RBR1	21.142857142857142	7	65163715	65163744	17	0.19571428571428573	0.05971428571428571	29	37	5.103448275862069	1.3716216216216217	9.601351351351353
lnc_inter_chr10_8711	1	Arhgef19	1	lnc_inter_chr10_8711_DBR1_Arhgef19_RBR1	21.555555555555557	9	141242617	141242641	19.22222222222222	0.10922222222222222	0.4166666666666667	24	45	8.083333333333334	1.11340206185567	10.020618556701029
lnc_inter_chr10_8711	1	Arid1b	2	lnc_inter_chr10_8711_DBR1_Arid1b_RBR2	24.484848484848484	33	4994438	4994494	20.03030303030303	0.18303030303030304	0.43424242424242426	56	45	14.428571428571429	2.2871287128712874	75.47524752475249
lnc_inter_chr10_8711	1	Arid2	1	lnc_inter_chr10_8711_DBR1_Arid2_RBR1	20	1	96287465	96287485	16	0.2	0.55	20	20	1	1	1
lnc_inter_chr10_8711	1	Arid4b	1	lnc_inter_chr10_8711_DBR1_Arid4b_RBR1	20	1	14063457	14063477	16	0.2	0.5	20	20	1	1	1
lnc_inter_chr10_8711	1	Arl13b	2	lnc_inter_chr10_8711_DBR1_Arl13b_RBR2	21	1	62847670	62847691	17	0.19	0.14	21	21	1	1	1
lnc_inter_chr10_8711	1	Arl16	1	lnc_inter_chr10_8711_DBR1_Arl16_RBR1	20	1	120467634	120467654	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_8711	1	Arl5a	1	lnc_inter_chr10_8711_DBR1_Arl5a_RBR1	21	1	52425212	52425233	17	0.19	0.095	21	21	1	1	1
lnc_inter_chr10_8711	1	Arl8b	2	lnc_inter_chr10_8711_DBR1_Arl8b_RBR2	20	1	108782884	108782904	16	0.2	0.15	20	20	1	1	1
lnc_inter_chr10_8711	1	Arntl	1	lnc_inter_chr10_8711_DBR1_Arntl_RBR1	21	1	113206778	113206799	17	0.19	0.095	21	21	1	1	1
lnc_inter_chr10_8711	1	Arpc2	1	lnc_inter_chr10_8711_DBR1_Arpc2_RBR1	20	19	74235854	74235888	16.157894736842106	0.19210526315789475	0	34	20	11.176470588235293	1.7	32.3
lnc_inter_chr10_8711	1	Arpp19	1	lnc_inter_chr10_8711_DBR1_Arpp19_RBR1	24.45614035087719	228	75036670	75036775	20.486842105263158	0.16755263157894737	0.3953947368421053	105	53	53.10476190476191	4.293400286944046	978.8952654232426
lnc_inter_chr10_8711	1	Arrdc2	1	lnc_inter_chr10_8711_DBR1_Arrdc2_RBR1	20	2	70840153	70840174	16	0.2	0.05	21	20	1.9047619047619047	1.05	2.1
lnc_inter_chr10_8711	1	Arsa	1	lnc_inter_chr10_8711_DBR1_Arsa_RBR1	20	1	89477517	89477537	16	0.2	0.1	20	20	1	1	1
lnc_inter_chr10_8711	1	Arsb	1	lnc_inter_chr10_8711_DBR1_Arsb_RBR1	20	6	93770858	93770879	17	0.15	0	21	20	5.714285714285714	1.05	6.300000000000001
lnc_inter_chr10_8711	1	Arsg	2	lnc_inter_chr10_8711_DBR1_Arsg_RBR2	20	1	109473142	109473162	16	0.2	0.75	20	20	1	1	1
lnc_inter_chr10_8711	1	Asb2	1	lnc_inter_chr10_8711_DBR1_Asb2_RBR1	21	1	103356165	103356186	17	0.19	0.33	21	21	1	1	1
lnc_inter_chr10_8711	2	0610010F05Rik	2	lnc_inter_chr10_8711_DBR2_0610010F05Rik_RBR2	27.62676056338028	142	23634242	23634332	23.133802816901408	0.16516197183098594	0.3564788732394366	90	53	43.58888888888889	3.2577109355085394	462.5949528422126
lnc_inter_chr10_8711	2	1110004F10Rik	1	lnc_inter_chr10_8711_DBR2_1110004F10Rik_RBR1	20.666666666666668	12	116092758	116092782	16.666666666666668	0.19333333333333333	0.0485	24	42	10.333333333333334	1.161290322580645	13.93548387096774
lnc_inter_chr10_8711	2	1600014C10Rik	1	lnc_inter_chr10_8711_DBR2_1600014C10Rik_RBR1	20.2	5	38182922	38182947	16.2	0.198	0.099	25	30	4.04	1.2376237623762376	6.188118811881188
lnc_inter_chr10_8711	2	2310030G06Rik	1	lnc_inter_chr10_8711_DBR2_2310030G06Rik_RBR1	21	1	50747452	50747473	17	0.19	0.24	21	21	1	1	1
lnc_inter_chr10_8711	2	2510039O18Rik	2	lnc_inter_chr10_8711_DBR2_2510039O18Rik_RBR2	20	1	147940535	147940555	16	0.2	0.2	20	20	1	1	1
lnc_inter_chr10_8711	2	2610507B11Rik	1	lnc_inter_chr10_8711_DBR2_2610507B11Rik_RBR1	20	1	78261015	78261035	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	2	2900026A02Rik	1	lnc_inter_chr10_8711_DBR2_2900026A02Rik_RBR1	20	1	113221567	113221587	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	2	9130401M01Rik	1	lnc_inter_chr10_8711_DBR2_9130401M01Rik_RBR1	20	1	58034599	58034619	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	2	A430005L14Rik	3	lnc_inter_chr10_8711_DBR2_A430005L14Rik_RBR3	20	1	153956657	153956677	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_8711	2	AI987944	2	lnc_inter_chr10_8711_DBR2_AI987944_RBR2	25	1	41394205	41394230	20	0.2	0.4	25	25	1	1	1
lnc_inter_chr10_8711	2	Aar2	1	lnc_inter_chr10_8711_DBR2_Aar2_RBR1	20	1	156546737	156546757	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_8711	2	Aarsd1	1	lnc_inter_chr10_8711_DBR2_Aarsd1_RBR1	22.31578947368421	19	101418072	101418107	18.36842105263158	0.17526315789473684	0	35	33	12.114285714285714	1.5683962264150944	29.79952830188679
lnc_inter_chr10_8711	2	Abca3	1	lnc_inter_chr10_8711_DBR2_Abca3_RBR1	20	2	24351550	24351570	16	0.2	0.475	20	22	2	1	2
lnc_inter_chr10_8711	2	Abca8a	1	lnc_inter_chr10_8711_DBR2_Abca8a_RBR1	20	2	110096244	110096264	17	0.15	0	20	20	2	1	2
lnc_inter_chr10_8711	2	Abca8a	2	lnc_inter_chr10_8711_DBR2_Abca8a_RBR2	20	1	110096495	110096515	16	0.2	0.15	20	20	1	1	1
lnc_inter_chr10_8711	2	Abcb7	3	lnc_inter_chr10_8711_DBR2_Abcb7_RBR3	20	3	104414681	104414748	16.666666666666668	0.16666666666666666	0.4	46	21	1.3043478260869565	2.3	6.8999999999999995
lnc_inter_chr10_8711	2	Abcd2	3	lnc_inter_chr10_8711_DBR2_Abcd2_RBR3	20	1	91192697	91192717	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	2	Abcg2	1	lnc_inter_chr10_8711_DBR2_Abcg2_RBR1	20	2	58584623	58584666	16	0.2	0.4	41	22	0.975609756097561	2.05	4.1
lnc_inter_chr10_8711	2	Acbd3	1	lnc_inter_chr10_8711_DBR2_Acbd3_RBR1	21.5	4	180725274	180725301	17.25	0.1975	0.05675	27	41	3.185185185185185	1.255813953488372	5.023255813953488
lnc_inter_chr10_8711	2	Acbd4	1	lnc_inter_chr10_8711_DBR2_Acbd4_RBR1	20	1	103100824	103100844	16	0.2	0	20	20	1	1	1
lnc_inter_chr10_8711	2	Acp6	1	lnc_inter_chr10_8711_DBR2_Acp6_RBR1	20	3	97157830	97157855	16	0.2	0.06666666666666667	25	22	2.4	1.25	3.75
lnc_inter_chr10_8711	2	Actb	1	lnc_inter_chr10_8711_DBR2_Actb_RBR1	21.5	2	142906896	142906920	18	0.16	0.14	24	24	1.7916666666666667	1.1162790697674418	2.2325581395348837
lnc_inter_chr10_8711	2	Actn4	1	lnc_inter_chr10_8711_DBR2_Actn4_RBR1	20.8	20	28963095	28963116	17.15	0.17450000000000002	0.0411	21	40	19.80952380952381	1.0096153846153846	20.192307692307693
lnc_inter_chr10_8711	2	Actr1a	1	lnc_inter_chr10_8711_DBR2_Actr1a_RBR1	21	1	46396294	46396315	17	0.19	0.095	21	21	1	1	1
lnc_inter_chr10_8711	2	Actr2	2	lnc_inter_chr10_8711_DBR2_Actr2_RBR2	20	2	20113050	20113072	16	0.2	0.45	22	22	1.8181818181818181	1.1	2.2
lnc_inter_chr10_8711	2	Actr5	2	lnc_inter_chr10_8711_DBR2_Actr5_RBR2	20	1	158624425	158624445	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_8711	2	Actr8	1	lnc_inter_chr10_8711_DBR2_Actr8_RBR1	30	1	29978258	29978288	24	0.2	0.067	30	30	1	1	1
lnc_inter_chr10_8711	2	Adamts6	2	lnc_inter_chr10_8711_DBR2_Adamts6_RBR2	20	1	104287293	104287313	16	0.2	0.25	20	20	1	1	1
lnc_inter_chr10_8711	2	Aebp2	5	lnc_inter_chr10_8711_DBR2_Aebp2_RBR5	20	1	140622600	140622620	16	0.2	0.35	20	20	1	1	1
lnc_inter_chr10_8711	2	Aen	3	lnc_inter_chr10_8711_DBR2_Aen_RBR3	20.25	4	78895457	78895482	16.75	0.17250000000000001	0.07375000000000001	25	30	3.24	1.2345679012345678	4.938271604938271
lnc_inter_chr10_8711	2	Aen	4	lnc_inter_chr10_8711_DBR2_Aen_RBR4	20	2	78895505	78895526	16	0.2	0	21	20	1.9047619047619047	1.05	2.1
lnc_inter_chr10_8711	2	Afg3l1	1	lnc_inter_chr10_8711_DBR2_Afg3l1_RBR1	20	1	123476920	123476940	16	0.2	0.45	20	20	1	1	1
lnc_inter_chr10_8711	2	Afg3l2	1	lnc_inter_chr10_8711_DBR2_Afg3l2_RBR1	20	1	67449654	67449674	16	0.2	0	20	20	1	1	1
lnc_inter_chr10_8711	2	Aggf1	1	lnc_inter_chr10_8711_DBR2_Aggf1_RBR1	22.727272727272727	11	95375843	95375871	18.272727272727273	0.19636363636363638	0.027545454545454547	28	39	8.928571428571429	1.232	13.552
lnc_inter_chr10_8711	2	Agpat2	1	lnc_inter_chr10_8711_DBR2_Agpat2_RBR1	20.428571428571427	7	26605225	26605246	16.857142857142858	0.1742857142857143	0.04914285714285715	21	40	6.809523809523809	1.0279720279720281	7.195804195804197
lnc_inter_chr10_8711	2	Agrn	2	lnc_inter_chr10_8711_DBR2_Agrn_RBR2	20.142857142857142	14	156198461	156198487	16.357142857142858	0.18785714285714286	0.010071428571428571	26	29	10.846153846153847	1.2907801418439717	18.070921985815605
