lnc	gname	RBR_ID	RBR	RBR_avg_len	RBR_chr	RBR_start	RBR_end	RBR_span	RBR_TFO_count_total	RBR_DBR_count	RBR_TFO_count_avg	RBR_DBR_span	RBR_TFO_abj1	RBR_TFO_abj2	RBR_score	RBR_error_rate	RBR_gc_error	BR_list
lnc_inter_chr10_9224	1810055G02Rik	lnc_inter_chr10_9224_1810055G02Rik_RBR1	1	20	chr19	3707441	3707461	20	4	2	2	57	2	4	16	0.2	0.3	lnc_inter_chr10_9224_DBR1_1810055G02Rik_RBR1,lnc_inter_chr10_9224_DBR2_1810055G02Rik_RBR1
lnc_inter_chr10_9224	2310030G06Rik	lnc_inter_chr10_9224_2310030G06Rik_RBR1	1	20	chr9	50747320	50747340	20	1	1	1	20	1	1	16	0.2	0.5	lnc_inter_chr10_9224_DBR18_2310030G06Rik_RBR1
lnc_inter_chr10_9224	2310030G06Rik	lnc_inter_chr10_9224_2310030G06Rik_RBR2	2	21.775956284153004	chr9	50747428	50747481	53	183	32	5.71875	1074	40.84220124044483	296.52739953137444	16.882126207126205	0.19402655677655678	0.25787781489343986	lnc_inter_chr10_9224_DBR1_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR2_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR3_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR4_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR5_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR6_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR7_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR8_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR9_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR10_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR11_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR12_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR13_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR14_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR15_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR16_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR17_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR19_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR20_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR21_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR22_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR23_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR24_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR25_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR26_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR27_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR28_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR29_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR30_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR31_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR32_2310030G06Rik_RBR2,lnc_inter_chr10_9224_DBR33_2310030G06Rik_RBR2
lnc_inter_chr10_9224	2410002F23Rik	lnc_inter_chr10_9224_2410002F23Rik_RBR1	1	21.5	chr7	44245895	44245918	23	2	2	1	43	2	2	17.5	0.185	0.255	lnc_inter_chr10_9224_DBR2_2410002F23Rik_RBR1,lnc_inter_chr10_9224_DBR4_2410002F23Rik_RBR1
lnc_inter_chr10_9224	2410002F23Rik	lnc_inter_chr10_9224_2410002F23Rik_RBR2	2	21.333333333333332	chr7	44246149	44246171	22	3	1	3	28	1.03125	3.09375	17.333333333333332	0.18666666666666668	0.7166666666666667	lnc_inter_chr10_9224_DBR1_2410002F23Rik_RBR2
lnc_inter_chr10_9224	2410002F23Rik	lnc_inter_chr10_9224_2410002F23Rik_RBR3	3	20	chr7	44246468	44246488	20	2	2	1	40	2	2	16	0.2	0.5	lnc_inter_chr10_9224_DBR3_2410002F23Rik_RBR3,lnc_inter_chr10_9224_DBR9_2410002F23Rik_RBR3
lnc_inter_chr10_9224	2410002F23Rik	lnc_inter_chr10_9224_2410002F23Rik_RBR4	4	21.076923076923077	chr7	44246543	44246569	26	13	4	3.25	171	4.277819548872181	14.516917293233083	16.708333333333332	0.19625	0.33625	lnc_inter_chr10_9224_DBR5_2410002F23Rik_RBR4,lnc_inter_chr10_9224_DBR6_2410002F23Rik_RBR4,lnc_inter_chr10_9224_DBR7_2410002F23Rik_RBR4,lnc_inter_chr10_9224_DBR8_2410002F23Rik_RBR4
lnc_inter_chr10_9224	2510039O18Rik	lnc_inter_chr10_9224_2510039O18Rik_RBR1	1	20.303370786516854	chr4	147939972	147939998	26	89	8	11.125	204	9.428219739818429	112.77560308365956	16.202692414174972	0.1954730758582503	0.02178204595791805	lnc_inter_chr10_9224_DBR8_2510039O18Rik_RBR1,lnc_inter_chr10_9224_DBR18_2510039O18Rik_RBR1,lnc_inter_chr10_9224_DBR24_2510039O18Rik_RBR1,lnc_inter_chr10_9224_DBR26_2510039O18Rik_RBR1,lnc_inter_chr10_9224_DBR29_2510039O18Rik_RBR1,lnc_inter_chr10_9224_DBR33_2510039O18Rik_RBR1,lnc_inter_chr10_9224_DBR48_2510039O18Rik_RBR1,lnc_inter_chr10_9224_DBR52_2510039O18Rik_RBR1
lnc_inter_chr10_9224	2510039O18Rik	lnc_inter_chr10_9224_2510039O18Rik_RBR2	2	20.727272727272727	chr4	147940243	147940269	26	11	8	1.375	183	8.31718931475029	11.634378629500581	16.6875	0.198125	0.666875	lnc_inter_chr10_9224_DBR1_2510039O18Rik_RBR2,lnc_inter_chr10_9224_DBR2_2510039O18Rik_RBR2,lnc_inter_chr10_9224_DBR7_2510039O18Rik_RBR2,lnc_inter_chr10_9224_DBR17_2510039O18Rik_RBR2,lnc_inter_chr10_9224_DBR24_2510039O18Rik_RBR2,lnc_inter_chr10_9224_DBR27_2510039O18Rik_RBR2,lnc_inter_chr10_9224_DBR45_2510039O18Rik_RBR2,lnc_inter_chr10_9224_DBR47_2510039O18Rik_RBR2
lnc_inter_chr10_9224	2510039O18Rik	lnc_inter_chr10_9224_2510039O18Rik_RBR3	3	22.13186813186813	chr4	147940469	147940561	92	364	36	10.11111111111111	1378	51.18683665792295	919.473024307808	17.152916765416766	0.19090194540417754	0.4207991487790595	lnc_inter_chr10_9224_DBR3_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR4_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR5_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR6_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR7_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR9_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR10_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR11_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR12_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR14_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR15_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR21_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR22_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR23_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR25_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR27_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR28_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR30_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR31_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR32_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR34_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR35_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR36_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR37_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR38_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR39_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR40_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR42_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR43_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR44_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR45_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR46_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR47_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR49_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR50_2510039O18Rik_RBR3,lnc_inter_chr10_9224_DBR51_2510039O18Rik_RBR3
lnc_inter_chr10_9224	2510039O18Rik	lnc_inter_chr10_9224_2510039O18Rik_RBR4	4	20.254545454545454	chr4	147940678	147940716	38	55	15	3.6666666666666665	463	17.111290322580643	86.58387096774193	16.88888888888889	0.18933333333333335	0.21415412186379928	lnc_inter_chr10_9224_DBR3_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR4_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR5_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR6_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR13_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR16_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR19_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR20_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR26_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR28_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR30_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR31_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR34_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR41_2510039O18Rik_RBR4,lnc_inter_chr10_9224_DBR50_2510039O18Rik_RBR4
lnc_inter_chr10_9224	2510039O18Rik	lnc_inter_chr10_9224_2510039O18Rik_RBR5	5	20	chr4	147940746	147940766	20	1	1	1	20	1	1	16	0.2	0.6	lnc_inter_chr10_9224_DBR51_2510039O18Rik_RBR5
lnc_inter_chr10_9224	2610507B11Rik	lnc_inter_chr10_9224_2610507B11Rik_RBR1	1	23.489402697495184	chr11	78261008	78261049	41	1038	31	33.483870967741936	1031	43.05450427233172	1560.483441697521	17.99983564370883	0.18296636468471403	0.029617016788287275	lnc_inter_chr10_9224_DBR1_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR2_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR3_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR5_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR6_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR7_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR8_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR9_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR10_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR11_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR12_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR13_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR14_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR15_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR16_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR17_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR18_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR19_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR20_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR21_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR22_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR23_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR24_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR25_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR26_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR27_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR28_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR29_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR30_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR31_2610507B11Rik_RBR1,lnc_inter_chr10_9224_DBR32_2610507B11Rik_RBR1
lnc_inter_chr10_9224	2610507B11Rik	lnc_inter_chr10_9224_2610507B11Rik_RBR2	2	20.897435897435898	chr11	78261188	78261215	27	39	3	13	71	3.319803035869949	44.2351408790623	16.674501424501425	0.19547720797720797	7.037037037037037e-4	lnc_inter_chr10_9224_DBR5_2610507B11Rik_RBR2,lnc_inter_chr10_9224_DBR10_2610507B11Rik_RBR2,lnc_inter_chr10_9224_DBR32_2610507B11Rik_RBR2
lnc_inter_chr10_9224	2610507B11Rik	lnc_inter_chr10_9224_2610507B11Rik_RBR3	3	20	chr11	78261549	78261569	20	3	2	1.5	44	2	3	16	0.2	0.625	lnc_inter_chr10_9224_DBR4_2610507B11Rik_RBR3,lnc_inter_chr10_9224_DBR5_2610507B11Rik_RBR3
lnc_inter_chr10_9224	2810004N23Rik	lnc_inter_chr10_9224_2810004N23Rik_RBR1	1	20	chr8	124863516	124863538	22	3	3	1	60	3	3	16.333333333333332	0.18333333333333335	0.5333333333333333	lnc_inter_chr10_9224_DBR3_2810004N23Rik_RBR1,lnc_inter_chr10_9224_DBR4_2810004N23Rik_RBR1,lnc_inter_chr10_9224_DBR9_2810004N23Rik_RBR1
lnc_inter_chr10_9224	2810004N23Rik	lnc_inter_chr10_9224_2810004N23Rik_RBR2	2	20	chr8	124863652	124863672	20	1	1	1	20	1	1	16	0.2	0.5	lnc_inter_chr10_9224_DBR10_2810004N23Rik_RBR2
lnc_inter_chr10_9224	2810004N23Rik	lnc_inter_chr10_9224_2810004N23Rik_RBR3	3	20	chr8	124863816	124863838	22	2	2	1	40	2	2	16	0.2	0.32499999999999996	lnc_inter_chr10_9224_DBR2_2810004N23Rik_RBR3,lnc_inter_chr10_9224_DBR8_2810004N23Rik_RBR3
lnc_inter_chr10_9224	2810004N23Rik	lnc_inter_chr10_9224_2810004N23Rik_RBR4	4	20.625	chr8	124863852	124863882	30	8	4	2	96	4.665625	9.596875	16.583333333333332	0.19416666666666668	0.435	lnc_inter_chr10_9224_DBR1_2810004N23Rik_RBR4,lnc_inter_chr10_9224_DBR5_2810004N23Rik_RBR4,lnc_inter_chr10_9224_DBR6_2810004N23Rik_RBR4,lnc_inter_chr10_9224_DBR7_2810004N23Rik_RBR4
lnc_inter_chr10_9224	2900026A02Rik	lnc_inter_chr10_9224_2900026A02Rik_RBR1	1	22.412322274881518	chr5	113221559	113221597	38	211	20	10.55	605	25.52239316112611	315.10024191453573	17.758535353535354	0.18688944805194807	0.09436885822510822	lnc_inter_chr10_9224_DBR1_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR2_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR3_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR4_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR5_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR7_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR8_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR9_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR10_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR11_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR12_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR13_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR14_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR15_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR16_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR18_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR20_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR21_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR23_2900026A02Rik_RBR1,lnc_inter_chr10_9224_DBR26_2900026A02Rik_RBR1
lnc_inter_chr10_9224	2900026A02Rik	lnc_inter_chr10_9224_2900026A02Rik_RBR2	2	20	chr5	113221743	113221763	20	1	1	1	20	1	1	16	0.2	0.4	lnc_inter_chr10_9224_DBR6_2900026A02Rik_RBR2
lnc_inter_chr10_9224	2900026A02Rik	lnc_inter_chr10_9224_2900026A02Rik_RBR3	3	20.333333333333332	chr5	113222175	113222208	33	3	2	1.5	45	2.2	3.4	16.5	0.195	0.6225	lnc_inter_chr10_9224_DBR17_2900026A02Rik_RBR3,lnc_inter_chr10_9224_DBR22_2900026A02Rik_RBR3
