lnc	DBR	gname	RBR	RBR_DBR_ID	RBR_DBR_avg_len	RBR_DBR_TFO_count	RBR_DBR_start	RBR_DBR_end	RBR_DBR_score	RBR_DBR_error_rate	RBR_DBR_gc_error	RBR_DBR_RBRspan	RBR_DBR_DBRspan	RBR_DBR_TFO_avg_overlap	RBR_DBR_TFO_adj1	RBR_DBR_TFO_adj2
lnc_inter_chr10_9224	1	4833420G17Rik	1	lnc_inter_chr10_9224_DBR1_4833420G17Rik_RBR1	21	1	119462163	119462184	17	0.19	0.43	21	21	1	1	1
lnc_inter_chr10_9224	1	9130401M01Rik	3	lnc_inter_chr10_9224_DBR1_9130401M01Rik_RBR3	20	1	58035173	58035193	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9224	1	A430005L14Rik	2	lnc_inter_chr10_9224_DBR1_A430005L14Rik_RBR2	27.75	4	153956514	153956556	22.25	0.1975	0.4525	42	33	2.642857142857143	1.5135135135135136	6.054054054054054
lnc_inter_chr10_9224	1	AI597479	3	lnc_inter_chr10_9224_DBR1_AI597479_RBR3	20	1	43098422	43098442	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9224	1	AI987944	1	lnc_inter_chr10_9224_DBR1_AI987944_RBR1	20	1	41394126	41394146	16	0.2	0.6	20	20	1	1	1
lnc_inter_chr10_9224	1	Aaas	2	lnc_inter_chr10_9224_DBR1_Aaas_RBR2	20	17	102351549	102351569	16	0.2	0	20	25	17	1	17
lnc_inter_chr10_9224	1	Aar2	2	lnc_inter_chr10_9224_DBR1_Aar2_RBR2	20	1	156547017	156547037	16	0.2	0.2	20	20	1	1	1
lnc_inter_chr10_9224	1	Aars2	1	lnc_inter_chr10_9224_DBR1_Aars2_RBR1	20	1	45506332	45506352	16	0.2	0.35	20	20	1	1	1
lnc_inter_chr10_9224	1	Aarsd1	1	lnc_inter_chr10_9224_DBR1_Aarsd1_RBR1	23.41860465116279	43	101418072	101418107	19.674418604651162	0.1586046511627907	0	35	33	28.771428571428572	1.4945382323733862	64.26514399205561
lnc_inter_chr10_9224	1	Aatf	1	lnc_inter_chr10_9224_DBR1_Aatf_RBR1	20	2	84514333	84514355	16	0.2	0.15	22	25	1.8181818181818181	1.1	2.2
lnc_inter_chr10_9224	1	Aatk	1	lnc_inter_chr10_9224_DBR1_Aatk_RBR1	20	1	120047182	120047202	16	0.2	0.75	20	20	1	1	1
lnc_inter_chr10_9224	1	Abca3	1	lnc_inter_chr10_9224_DBR1_Abca3_RBR1	20.047619047619047	21	24351549	24351570	16.047619047619047	0.19952380952380955	0.4490476190476191	21	72	20.047619047619047	1.0475059382422802	21.997624703087883
lnc_inter_chr10_9224	1	Abca8a	4	lnc_inter_chr10_9224_DBR1_Abca8a_RBR4	20	1	110096788	110096808	16	0.2	0.45	20	20	1	1	1
lnc_inter_chr10_9224	1	Abca8a	5	lnc_inter_chr10_9224_DBR1_Abca8a_RBR5	22	1	110096855	110096877	18	0.18	0.41	22	22	1	1	1
lnc_inter_chr10_9224	1	Abcb6	1	lnc_inter_chr10_9224_DBR1_Abcb6_RBR1	20	1	75180994	75181014	16	0.2	0.5	20	20	1	1	1
lnc_inter_chr10_9224	1	Abcb7	4	lnc_inter_chr10_9224_DBR1_Abcb7_RBR4	21.333333333333332	3	104414681	104414712	17.333333333333332	0.18666666666666668	0.45	31	27	2.064516129032258	1.453125	4.359375
lnc_inter_chr10_9224	1	Abcd2	4	lnc_inter_chr10_9224_DBR1_Abcd2_RBR4	22.5	4	91192299	91192325	18.25	0.19	0.7675000000000001	26	26	3.4615384615384617	1.1555555555555554	4.622222222222222
lnc_inter_chr10_9224	1	Abcd3	3	lnc_inter_chr10_9224_DBR1_Abcd3_RBR3	20	1	121816013	121816033	16	0.2	0.45	20	20	1	1	1
lnc_inter_chr10_9224	1	Abcf1	1	lnc_inter_chr10_9224_DBR1_Abcf1_RBR1	21	1	35970373	35970394	17	0.19	0.38	21	21	1	1	1
lnc_inter_chr10_9224	1	Abcg1	1	lnc_inter_chr10_9224_DBR1_Abcg1_RBR1	20	1	31057394	31057414	16	0.2	0.5	20	20	1	1	1
lnc_inter_chr10_9224	1	Abcg2	1	lnc_inter_chr10_9224_DBR1_Abcg2_RBR1	25	1	58584629	58584654	20	0.2	0.36	25	25	1	1	1
lnc_inter_chr10_9224	1	Abhd14a	2	lnc_inter_chr10_9224_DBR1_Abhd14a_RBR2	20	1	106448625	106448645	16	0.2	0.55	20	20	1	1	1
lnc_inter_chr10_9224	1	Abhd2	2	lnc_inter_chr10_9224_DBR1_Abhd2_RBR2	21	1	79272877	79272898	17	0.19	0.52	21	21	1	1	1
lnc_inter_chr10_9224	1	Acaa2	1	lnc_inter_chr10_9224_DBR1_Acaa2_RBR1	20	1	74778537	74778557	16	0.2	0.5	20	20	1	1	1
lnc_inter_chr10_9224	1	Acad8	1	lnc_inter_chr10_9224_DBR1_Acad8_RBR1	20	1	26999829	26999849	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9224	1	Acbd3	1	lnc_inter_chr10_9224_DBR1_Acbd3_RBR1	20.428571428571427	21	180725274	180725301	16.428571428571427	0.1961904761904762	0.012714285714285714	27	34	15.88888888888889	1.3216783216783217	27.755244755244753
lnc_inter_chr10_9224	1	Acbd4	2	lnc_inter_chr10_9224_DBR1_Acbd4_RBR2	20	1	103101659	103101679	16	0.2	0.55	20	20	1	1	1
lnc_inter_chr10_9224	1	Acin1	1	lnc_inter_chr10_9224_DBR1_Acin1_RBR1	22	1	54687113	54687135	18	0.18	0.27	22	22	1	1	1
lnc_inter_chr10_9224	1	Acp6	6	lnc_inter_chr10_9224_DBR1_Acp6_RBR6	20	1	97158607	97158627	16	0.2	0.8	20	20	1	1	1
lnc_inter_chr10_9224	1	Acss2	3	lnc_inter_chr10_9224_DBR1_Acss2_RBR3	25	1	155517826	155517851	20	0.2	0.56	25	25	1	1	1
lnc_inter_chr10_9224	1	Acss3	1	lnc_inter_chr10_9224_DBR1_Acss3_RBR1	20	1	107124136	107124156	16	0.2	0.6	20	20	1	1	1
lnc_inter_chr10_9224	1	Actb	1	lnc_inter_chr10_9224_DBR1_Actb_RBR1	20	1	142906862	142906882	16	0.2	0.5	20	20	1	1	1
lnc_inter_chr10_9224	1	Actn1	2	lnc_inter_chr10_9224_DBR1_Actn1_RBR2	20	1	80260814	80260834	16	0.2	0.2	20	20	1	1	1
lnc_inter_chr10_9224	1	Actn4	1	lnc_inter_chr10_9224_DBR1_Actn4_RBR1	21	2	28963095	28963116	17.5	0.165	0.095	21	22	2	1	2
lnc_inter_chr10_9224	1	Actr10	3	lnc_inter_chr10_9224_DBR1_Actr10_RBR3	20.428571428571427	14	70937447	70937475	16.428571428571427	0.19571428571428573	0.8042857142857143	28	24	10.214285714285714	1.3706293706293706	19.18881118881119
lnc_inter_chr10_9224	1	Actr1a	1	lnc_inter_chr10_9224_DBR1_Actr1a_RBR1	22.78787878787879	33	46396289	46396330	18.515151515151516	0.18666666666666668	0.013484848484848485	41	35	18.341463414634145	1.7992021276595744	59.37367021276596
lnc_inter_chr10_9224	1	Actr2	2	lnc_inter_chr10_9224_DBR1_Actr2_RBR2	22	1	20113373	20113395	18	0.18	0.41	22	22	1	1	1
lnc_inter_chr10_9224	1	Actr5	3	lnc_inter_chr10_9224_DBR1_Actr5_RBR3	22	1	158624657	158624679	18	0.18	0.14	22	22	1	1	1
lnc_inter_chr10_9224	1	Actr8	2	lnc_inter_chr10_9224_DBR1_Actr8_RBR2	22	4	29978254	29978284	17.75	0.1925	0.06825	30	31	2.933333333333333	1.3636363636363635	5.454545454545454
lnc_inter_chr10_9224	1	Acvr1	1	lnc_inter_chr10_9224_DBR1_Acvr1_RBR1	20	1	58566865	58566885	16	0.2	0.75	20	20	1	1	1
lnc_inter_chr10_9224	1	Acvr1	4	lnc_inter_chr10_9224_DBR1_Acvr1_RBR4	20	5	58567802	58567823	16.4	0.18	0.8200000000000001	21	24	4.761904761904762	1.05	5.25
lnc_inter_chr10_9224	1	Acvr1b	1	lnc_inter_chr10_9224_DBR1_Acvr1b_RBR1	20.25	4	101173774	101173797	16.5	0.185	0.58	23	28	3.5217391304347827	1.1358024691358024	4.54320987654321
lnc_inter_chr10_9224	1	Acvr2a	1	lnc_inter_chr10_9224_DBR1_Acvr2a_RBR1	20	1	48813626	48813646	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9224	1	Acy1	3	lnc_inter_chr10_9224_DBR1_Acy1_RBR3	21	1	106438602	106438623	18	0.14	0.52	21	21	1	1	1
lnc_inter_chr10_9224	1	Acyp1	1	lnc_inter_chr10_9224_DBR1_Acyp1_RBR1	25.26923076923077	26	85288473	85288534	20.615384615384617	0.18384615384615385	0.6080769230769231	61	89	10.770491803278688	2.4140030441400304	62.76407914764079
lnc_inter_chr10_9224	1	Acyp1	2	lnc_inter_chr10_9224_DBR1_Acyp1_RBR2	21.333333333333332	12	85288542	85288569	17.5	0.17833333333333334	0.6341666666666667	27	43	9.481481481481481	1.265625	15.1875
lnc_inter_chr10_9224	1	Adamts6	6	lnc_inter_chr10_9224_DBR1_Adamts6_RBR6	21	2	104287413	104287444	17	0.19	0.19	31	21	1.3548387096774193	1.4761904761904763	2.9523809523809526
lnc_inter_chr10_9224	1	Adarb1	1	lnc_inter_chr10_9224_DBR1_Adarb1_RBR1	21	1	77418763	77418784	17	0.19	0.43	21	21	1	1	1
lnc_inter_chr10_9224	1	Adcy6	2	lnc_inter_chr10_9224_DBR1_Adcy6_RBR2	20	1	98608143	98608163	16	0.2	0.6	20	20	1	1	1
lnc_inter_chr10_9224	1	Adh5	1	lnc_inter_chr10_9224_DBR1_Adh5_RBR1	21.94871794871795	39	138436881	138436919	17.743589743589745	0.19102564102564104	0.007487179487179487	38	30	22.526315789473685	1.7313084112149533	67.52102803738318
lnc_inter_chr10_9224	1	Adh5	2	lnc_inter_chr10_9224_DBR1_Adh5_RBR2	21.608695652173914	92	138436952	138436995	17.47826086956522	0.1909782608695652	0	43	32	46.23255813953488	1.9899396378269616	183.07444668008046
lnc_inter_chr10_9224	1	Ado	1	lnc_inter_chr10_9224_DBR1_Ado_RBR1	21	1	67549559	67549580	17	0.19	0.095	21	21	1	1	1
lnc_inter_chr10_9224	1	Adrm1	3	lnc_inter_chr10_9224_DBR1_Adrm1_RBR3	20	1	180171197	180171217	16	0.2	0.55	20	20	1	1	1
lnc_inter_chr10_9224	1	Adss	1	lnc_inter_chr10_9224_DBR1_Adss_RBR1	23	1	177797230	177797253	19	0.17	0.3	23	23	1	1	1
lnc_inter_chr10_9224	1	Aebp2	4	lnc_inter_chr10_9224_DBR1_Aebp2_RBR4	22.636363636363637	11	140622306	140622333	18.545454545454547	0.17863636363636365	0.3509090909090909	27	39	9.222222222222221	1.1927710843373494	13.120481927710843
lnc_inter_chr10_9224	1	Aen	1	lnc_inter_chr10_9224_DBR1_Aen_RBR1	21.666666666666668	3	78895068	78895104	17.666666666666668	0.18666666666666668	0.5066666666666667	36	25	1.8055555555555556	1.6615384615384614	4.984615384615385
lnc_inter_chr10_9224	1	Afg3l1	1	lnc_inter_chr10_9224_DBR1_Afg3l1_RBR1	21	1	123476910	123476931	17	0.19	0.52	21	21	1	1	1
lnc_inter_chr10_9224	1	Afg3l2	3	lnc_inter_chr10_9224_DBR1_Afg3l2_RBR3	20	2	67449513	67449533	16	0.2	0.475	20	32	2	1	2
lnc_inter_chr10_9224	1	Agfg1	1	lnc_inter_chr10_9224_DBR1_Agfg1_RBR1	20	2	82839426	82839447	16	0.2	0.55	21	41	1.9047619047619047	1.05	2.1
lnc_inter_chr10_9224	1	Aggf1	2	lnc_inter_chr10_9224_DBR1_Aggf1_RBR2	22.763157894736842	38	95375843	95375871	18.842105263157894	0.1726315789473684	0.002157894736842105	28	33	30.892857142857142	1.2300578034682081	46.74219653179191
lnc_inter_chr10_9224	1	Ago1	4	lnc_inter_chr10_9224_DBR1_Ago1_RBR4	20.75	24	126469324	126469345	17.708333333333332	0.14458333333333334	0.00825	21	36	23.714285714285715	1.0120481927710843	24.28915662650602
lnc_inter_chr10_9224	1	Agpat2	2	lnc_inter_chr10_9224_DBR1_Agpat2_RBR2	20	1	26605224	26605244	16	0.2	0.1	20	20	1	1	1
lnc_inter_chr10_9224	1	Agrn	4	lnc_inter_chr10_9224_DBR1_Agrn_RBR4	20	1	156198389	156198409	16	0.2	0.75	20	20	1	1	1
lnc_inter_chr10_9224	1	Agtr1a	1	lnc_inter_chr10_9224_DBR1_Agtr1a_RBR1	22.5	8	30335693	30335747	18.5	0.17500000000000002	0.515	54	23	3.3333333333333335	2.4	19.2
lnc_inter_chr10_9224	1	Ahcyl1	1	lnc_inter_chr10_9224_DBR1_Ahcyl1_RBR1	21	1	107696625	107696646	17	0.19	0.43	21	21	1	1	1
lnc_inter_chr10_9224	1	Ahcyl2	2	lnc_inter_chr10_9224_DBR1_Ahcyl2_RBR2	20	1	29767613	29767633	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9224	1	Ahsa1	2	lnc_inter_chr10_9224_DBR1_Ahsa1_RBR2	20	1	87266070	87266090	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9224	1	Ahsa1	4	lnc_inter_chr10_9224_DBR1_Ahsa1_RBR4	20.5	2	87266322	87266343	16.5	0.195	0.315	21	25	1.9523809523809523	1.024390243902439	2.048780487804878
lnc_inter_chr10_9224	1	Aig1	1	lnc_inter_chr10_9224_DBR1_Aig1_RBR1	20.333333333333332	6	13869047	13869075	16.5	0.18833333333333335	0.795	28	24	4.357142857142857	1.3770491803278688	8.262295081967213
lnc_inter_chr10_9224	1	Aimp1	2	lnc_inter_chr10_9224_DBR1_Aimp1_RBR2	20.5	2	132684881	132684906	16.5	0.195	0.27	25	25	1.64	1.2195121951219512	2.4390243902439024
lnc_inter_chr10_9224	1	Akap1	1	lnc_inter_chr10_9224_DBR1_Akap1_RBR1	20	1	88864590	88864610	16	0.2	0.7	20	20	1	1	1
lnc_inter_chr10_9224	1	Akap1	2	lnc_inter_chr10_9224_DBR1_Akap1_RBR2	21	1	88864621	88864642	17	0.19	0.67	21	21	1	1	1
lnc_inter_chr10_9224	1	Akap10	1	lnc_inter_chr10_9224_DBR1_Akap10_RBR1	21	1	61930577	61930598	17	0.19	0.43	21	21	1	1	1
lnc_inter_chr10_9224	1	Akap13	1	lnc_inter_chr10_9224_DBR1_Akap13_RBR1	20	1	75454877	75454897	16	0.2	0.8	20	20	1	1	1
lnc_inter_chr10_9224	1	Akap9	1	lnc_inter_chr10_9224_DBR1_Akap9_RBR1	20	2	3927315	3927338	16	0.2	0.45	23	33	1.7391304347826086	1.15	2.3
lnc_inter_chr10_9224	1	Akirin2	3	lnc_inter_chr10_9224_DBR1_Akirin2_RBR3	20	1	34550372	34550392	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9224	1	Aktip	1	lnc_inter_chr10_9224_DBR1_Aktip_RBR1	21	1	91135495	91135516	17	0.19	0.29	21	21	1	1	1
lnc_inter_chr10_9224	1	Alcam	2	lnc_inter_chr10_9224_DBR1_Alcam_RBR2	20	1	52453666	52453686	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_9224	1	Aldh3a2	2	lnc_inter_chr10_9224_DBR1_Aldh3a2_RBR2	20	1	61268232	61268252	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9224	1	Alg11	3	lnc_inter_chr10_9224_DBR1_Alg11_RBR3	21	1	22060482	22060503	17	0.19	0.62	21	21	1	1	1
lnc_inter_chr10_9224	1	Alg3	1	lnc_inter_chr10_9224_DBR1_Alg3_RBR1	21	1	20611532	20611553	18	0.14	0.57	21	21	1	1	1
lnc_inter_chr10_9224	1	Alg6	3	lnc_inter_chr10_9224_DBR1_Alg6_RBR3	20	10	99715046	99715070	16	0.2	0	24	22	8.333333333333334	1.2	12
lnc_inter_chr10_9224	1	Alkbh8	3	lnc_inter_chr10_9224_DBR1_Alkbh8_RBR3	20	1	3334392	3334412	17	0.15	0.6	20	20	1	1	1
lnc_inter_chr10_9224	1	Alpl	1	lnc_inter_chr10_9224_DBR1_Alpl_RBR1	20	2	137796507	137796530	16.5	0.175	0.4	23	23	1.7391304347826086	1.15	2.3
lnc_inter_chr10_9224	1	Alyref	1	lnc_inter_chr10_9224_DBR1_Alyref_RBR1	20	1	120598608	120598628	16	0.2	0.7	20	20	1	1	1
lnc_inter_chr10_9224	1	Amigo2	5	lnc_inter_chr10_9224_DBR1_Amigo2_RBR5	20	1	97247927	97247947	16	0.2	0	20	20	1	1	1
lnc_inter_chr10_9224	1	Amotl2	2	lnc_inter_chr10_9224_DBR1_Amotl2_RBR2	20	1	102717429	102717449	16	0.2	0.5	20	20	1	1	1
lnc_inter_chr10_9224	1	Anapc1	1	lnc_inter_chr10_9224_DBR1_Anapc1_RBR1	20	2	128687751	128687771	16	0.2	0.05	20	21	2	1	2
lnc_inter_chr10_9224	1	Anapc15	1	lnc_inter_chr10_9224_DBR1_Anapc15_RBR1	20	1	101880857	101880877	16	0.2	0.75	20	20	1	1	1
lnc_inter_chr10_9224	1	Anapc16	1	lnc_inter_chr10_9224_DBR1_Anapc16_RBR1	20	1	60003206	60003226	16	0.2	0.7	20	20	1	1	1
lnc_inter_chr10_9224	1	Angpt1	1	lnc_inter_chr10_9224_DBR1_Angpt1_RBR1	20	1	42677312	42677332	16	0.2	0.25	20	20	1	1	1
lnc_inter_chr10_9224	1	Ank2	3	lnc_inter_chr10_9224_DBR1_Ank2_RBR3	20	1	127499895	127499915	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_9224	1	Ankib1	2	lnc_inter_chr10_9224_DBR1_Ankib1_RBR2	20.5	2	3803508	3803534	16.5	0.195	0.295	26	26	1.5769230769230769	1.2682926829268293	2.5365853658536586
lnc_inter_chr10_9224	1	Ankle2	1	lnc_inter_chr10_9224_DBR1_Ankle2_RBR1	21	1	110230569	110230590	17	0.19	0.095	21	21	1	1	1
lnc_inter_chr10_9224	1	Ankrd11	1	lnc_inter_chr10_9224_DBR1_Ankrd11_RBR1	21.347826086956523	23	123042976	123043004	17.217391304347824	0.1934782608695652	0.010869565217391304	28	29	17.535714285714285	1.3116089613034623	30.16700610997963
lnc_inter_chr10_9224	1	Ankrd27	1	lnc_inter_chr10_9224_DBR1_Ankrd27_RBR1	21	4	35585639	35585667	17	0.19	0.7725	28	24	3	1.3333333333333333	5.333333333333333
lnc_inter_chr10_9224	1	Ankrd28	1	lnc_inter_chr10_9224_DBR1_Ankrd28_RBR1	22.25	4	31830523	31830556	18.25	0.18	0.425	33	28	2.696969696969697	1.4831460674157304	5.932584269662922
lnc_inter_chr10_9224	1	Ankrd46	1	lnc_inter_chr10_9224_DBR1_Ankrd46_RBR1	27.763157894736842	38	36497202	36497241	23.210526315789473	0.1655263157894737	0.4094736842105263	39	46	27.05128205128205	1.404739336492891	53.38009478672986
lnc_inter_chr10_9224	1	Ankrd54	2	lnc_inter_chr10_9224_DBR1_Ankrd54_RBR2	20	28	79063290	79063323	16	0.2	0	33	22	16.96969696969697	1.65	46.199999999999996
lnc_inter_chr10_9224	1	Ankrd55	1	lnc_inter_chr10_9224_DBR1_Ankrd55_RBR1	20	1	112287860	112287880	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9224	1	Anln	1	lnc_inter_chr10_9224_DBR1_Anln_RBR1	20	1	22389434	22389454	16	0.2	0.55	20	20	1	1	1
lnc_inter_chr10_9224	1	Ano10	2	lnc_inter_chr10_9224_DBR1_Ano10_RBR2	20	1	122294852	122294872	16	0.2	0.2	20	20	1	1	1
lnc_inter_chr10_9224	1	Anp32b	1	lnc_inter_chr10_9224_DBR1_Anp32b_RBR1	20	1	46449932	46449952	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_9224	1	Antxr2	2	lnc_inter_chr10_9224_DBR1_Antxr2_RBR2	20	2	98031570	98031592	16	0.2	0.2	22	22	1.8181818181818181	1.1	2.2
lnc_inter_chr10_9224	1	Anxa5	1	lnc_inter_chr10_9224_DBR1_Anxa5_RBR1	20	5	36476258	36476282	16	0.2	0.8	24	24	4.166666666666667	1.2	6
lnc_inter_chr10_9224	1	Anxa7	1	lnc_inter_chr10_9224_DBR1_Anxa7_RBR1	25	1	20480409	20480434	20	0.2	0.04	25	25	1	1	1
lnc_inter_chr10_9224	1	Aox1	2	lnc_inter_chr10_9224_DBR1_Aox1_RBR2	20	1	58029604	58029624	16	0.2	0.25	20	20	1	1	1
lnc_inter_chr10_9224	1	Aox3	1	lnc_inter_chr10_9224_DBR1_Aox3_RBR1	24	14	58112178	58112225	19.428571428571427	0.18857142857142858	0.34928571428571425	47	32	7.148936170212766	1.9583333333333333	27.416666666666664
lnc_inter_chr10_9224	1	Ap1g1	1	lnc_inter_chr10_9224_DBR1_Ap1g1_RBR1	20	22	109778252	109778282	16	0.2	0	30	22	14.666666666666666	1.5	33
lnc_inter_chr10_9224	1	Ap2a2	2	lnc_inter_chr10_9224_DBR1_Ap2a2_RBR2	25	1	141561573	141561598	20	0.2	0.44	25	25	1	1	1
lnc_inter_chr10_9224	1	Ap2m1	1	lnc_inter_chr10_9224_DBR1_Ap2m1_RBR1	20.571428571428573	7	20534487	20534512	16.571428571428573	0.19428571428571428	0.7985714285714286	25	25	5.76	1.2152777777777777	8.506944444444443
lnc_inter_chr10_9224	1	Ap3b1	2	lnc_inter_chr10_9224_DBR1_Ap3b1_RBR2	21	2	94358206	94358227	17	0.19	0.33	21	37	2	1	2
lnc_inter_chr10_9224	1	Apeh	1	lnc_inter_chr10_9224_DBR1_Apeh_RBR1	21	1	108094795	108094816	17	0.19	0.48	21	21	1	1	1
lnc_inter_chr10_9224	1	Aph1b	1	lnc_inter_chr10_9224_DBR1_Aph1b_RBR1	21	1	66795626	66795647	17	0.19	0.57	21	21	1	1	1
lnc_inter_chr10_9224	1	Aph1c	1	lnc_inter_chr10_9224_DBR1_Aph1c_RBR1	20	1	66834930	66834950	16	0.2	0.65	20	20	1	1	1
lnc_inter_chr10_9224	1	Apip	1	lnc_inter_chr10_9224_DBR1_Apip_RBR1	20	2	103073257	103073277	16	0.2	0.5	20	21	2	1	2
lnc_inter_chr10_9224	1	Aplp2	2	lnc_inter_chr10_9224_DBR1_Aplp2_RBR2	21	1	31212545	31212566	17	0.19	0.76	21	21	1	1	1
lnc_inter_chr10_9224	1	Apoh	3	lnc_inter_chr10_9224_DBR1_Apoh_RBR3	20	1	108394998	108395018	16	0.2	0.55	20	20	1	1	1
lnc_inter_chr10_9224	1	Apol9b	1	lnc_inter_chr10_9224_DBR1_Apol9b_RBR1	20	1	77728762	77728782	16	0.2	0.6	20	20	1	1	1
lnc_inter_chr10_9224	1	Apopt1	1	lnc_inter_chr10_9224_DBR1_Apopt1_RBR1	20	1	111712814	111712834	16	0.2	0.6	20	20	1	1	1
lnc_inter_chr10_9224	1	Aprt	1	lnc_inter_chr10_9224_DBR1_Aprt_RBR1	20	1	122577215	122577235	16	0.2	0.45	20	20	1	1	1
lnc_inter_chr10_9224	1	Aqr	1	lnc_inter_chr10_9224_DBR1_Aqr_RBR1	20	1	114175418	114175438	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9224	1	Ar	3	lnc_inter_chr10_9224_DBR1_Ar_RBR3	20	1	98148661	98148681	16	0.2	0.45	20	20	1	1	1
lnc_inter_chr10_9224	1	Araf	1	lnc_inter_chr10_9224_DBR1_Araf_RBR1	20	2	20847765	20847785	16	0.2	0.3	20	21	2	1	2
lnc_inter_chr10_9224	1	Arap2	1	lnc_inter_chr10_9224_DBR1_Arap2_RBR1	21.666666666666668	9	62766888	62766914	17.88888888888889	0.17222222222222222	0.33333333333333337	26	39	7.5	1.2	10.799999999999999
lnc_inter_chr10_9224	1	Arcn1	2	lnc_inter_chr10_9224_DBR1_Arcn1_RBR2	25	1	44768000	44768025	20	0.2	0.04	25	25	1	1	1
lnc_inter_chr10_9224	1	Arel1	3	lnc_inter_chr10_9224_DBR1_Arel1_RBR3	20	1	84971143	84971163	16	0.2	0.25	20	20	1	1	1
lnc_inter_chr10_9224	1	Arf2	1	lnc_inter_chr10_9224_DBR1_Arf2_RBR1	20	1	103965803	103965823	16	0.2	0.6	20	20	1	1	1
lnc_inter_chr10_9224	1	Arf3	1	lnc_inter_chr10_9224_DBR1_Arf3_RBR1	20	1	98763633	98763653	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9224	1	Arfgap2	2	lnc_inter_chr10_9224_DBR1_Arfgap2_RBR2	20	1	91264396	91264416	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9224	1	Arfip1	2	lnc_inter_chr10_9224_DBR1_Arfip1_RBR2	20	1	84583256	84583276	16	0.2	0.45	20	20	1	1	1
lnc_inter_chr10_9224	1	Arglu1	1	lnc_inter_chr10_9224_DBR1_Arglu1_RBR1	20	1	8691192	8691212	16	0.2	0.1	20	20	1	1	1
