lnc	DBR	gname	RBR	RBR_DBR_ID	RBR_DBR_avg_len	RBR_DBR_TFO_count	RBR_DBR_start	RBR_DBR_end	RBR_DBR_score	RBR_DBR_error_rate	RBR_DBR_gc_error	RBR_DBR_RBRspan	RBR_DBR_DBRspan	RBR_DBR_TFO_avg_overlap	RBR_DBR_TFO_adj1	RBR_DBR_TFO_adj2
lnc_inter_chr10_9222	1	Arrdc2	1	lnc_inter_chr10_9222_DBR1_Arrdc2_RBR1	21.692307692307693	13	70840148	70840175	17.53846153846154	0.19076923076923077	0.013846153846153847	27	36	10.444444444444445	1.2446808510638296	16.180851063829785
lnc_inter_chr10_9222	1	Arsa	1	lnc_inter_chr10_9222_DBR1_Arsa_RBR1	22.083333333333332	12	89477508	89477533	18.25	0.17083333333333334	0	25	30	10.6	1.1320754716981132	13.584905660377359
lnc_inter_chr10_9222	1	Arsb	1	lnc_inter_chr10_9222_DBR1_Arsb_RBR1	23.8	30	93770858	93770890	20.2	0.14886666666666667	0	32	42	22.3125	1.3445378151260503	40.33613445378151
lnc_inter_chr10_9222	1	Arsg	1	lnc_inter_chr10_9222_DBR1_Arsg_RBR1	20	10	109472864	109472884	16	0.2	0	20	30	10	1	10
lnc_inter_chr10_9222	1	As3mt	1	lnc_inter_chr10_9222_DBR1_As3mt_RBR1	21.7	10	46706572	46706594	17.7	0.183	0	22	31	9.863636363636363	1.0138248847926268	10.138248847926267
lnc_inter_chr10_9222	2	1110004F10Rik	3	lnc_inter_chr10_9222_DBR2_1110004F10Rik_RBR3	20	1	116092836	116092856	16	0.2	0.35	20	20	1	1	1
lnc_inter_chr10_9222	2	2510039O18Rik	1	lnc_inter_chr10_9222_DBR2_2510039O18Rik_RBR1	20.42105263157895	19	147939972	147939998	16.42105263157895	0.19578947368421054	0	26	28	14.923076923076923	1.2731958762886597	24.190721649484534
lnc_inter_chr10_9222	2	2610507B11Rik	1	lnc_inter_chr10_9222_DBR2_2610507B11Rik_RBR1	20	24	78261008	78261039	16.333333333333332	0.18333333333333335	0	31	25	15.483870967741936	1.55	37.2
lnc_inter_chr10_9222	2	A430005L14Rik	2	lnc_inter_chr10_9222_DBR2_A430005L14Rik_RBR2	21	1	153956628	153956649	17	0.19	0.38	21	21	1	1	1
lnc_inter_chr10_9222	2	A430005L14Rik	3	lnc_inter_chr10_9222_DBR2_A430005L14Rik_RBR3	20	1	153956657	153956677	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_9222	2	AI987944	1	lnc_inter_chr10_9222_DBR2_AI987944_RBR1	20.59259259259259	54	41394104	41394232	16.574074074074073	0.195	0.5064814814814815	127	34	8.755905511811024	6.16726618705036	333.03237410071944
lnc_inter_chr10_9222	2	Abcg2	2	lnc_inter_chr10_9222_DBR2_Abcg2_RBR2	20	1	58584688	58584708	16	0.2	0.25	20	20	1	1	1
lnc_inter_chr10_9222	2	Acbd4	1	lnc_inter_chr10_9222_DBR2_Acbd4_RBR1	21.789473684210527	19	103100822	103100846	18.894736842105264	0.13294736842105262	0.004421052631578948	24	40	17.25	1.1014492753623188	20.92753623188406
lnc_inter_chr10_9222	2	Acp6	1	lnc_inter_chr10_9222_DBR2_Acp6_RBR1	20.857142857142858	14	97157816	97157863	16.714285714285715	0.1985714285714286	0.015357142857142857	47	30	6.212765957446808	2.2534246575342465	31.54794520547945
lnc_inter_chr10_9222	2	Acp6	2	lnc_inter_chr10_9222_DBR2_Acp6_RBR2	21	1	97158207	97158228	17	0.19	0.095	21	21	1	1	1
lnc_inter_chr10_9222	2	Acp6	3	lnc_inter_chr10_9222_DBR2_Acp6_RBR3	20.333333333333332	3	97158510	97158534	16.333333333333332	0.19666666666666668	0.04933333333333333	24	25	2.5416666666666665	1.180327868852459	3.540983606557377
lnc_inter_chr10_9222	2	Actb	2	lnc_inter_chr10_9222_DBR2_Actb_RBR2	20	1	142906937	142906957	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_9222	2	Actn4	1	lnc_inter_chr10_9222_DBR2_Actn4_RBR1	20	1	28963096	28963116	16	0.2	0.15	20	20	1	1	1
lnc_inter_chr10_9222	2	Actr2	1	lnc_inter_chr10_9222_DBR2_Actr2_RBR1	20	3	20112974	20112998	16	0.2	0.31666666666666665	24	24	2.5	1.2	3.5999999999999996
lnc_inter_chr10_9222	2	Actr8	1	lnc_inter_chr10_9222_DBR2_Actr8_RBR1	20	26	29978238	29978283	16.192307692307693	0.1903846153846154	0	45	25	11.555555555555555	2.25	58.5
lnc_inter_chr10_9222	2	Acvr1	1	lnc_inter_chr10_9222_DBR2_Acvr1_RBR1	20.5	2	58567216	58567242	16.5	0.195	0.51	26	26	1.5769230769230769	1.2682926829268293	2.5365853658536586
lnc_inter_chr10_9222	2	Adamts6	1	lnc_inter_chr10_9222_DBR2_Adamts6_RBR1	25.735294117647058	34	104287291	104287324	21.5	0.1653235294117647	0.024176470588235296	33	42	26.515151515151516	1.2822857142857143	43.59771428571428
lnc_inter_chr10_9222	2	Adamts6	2	lnc_inter_chr10_9222_DBR2_Adamts6_RBR2	29.0188679245283	106	104287407	104287458	23.88679245283019	0.17672641509433965	0.011943396226415095	51	42	60.31372549019608	1.757477243172952	186.2925877763329
