lnc	gname	DBR_ID	DBR	DBR_chr	DBR_start	DBR_end	DBR_span	DBR_RBR_count	DBR_TFO_count	DBR_RBR_span	DBR_TFO_abj1	DBR_TFO_abj2	DBR_score	DBR_error_rate	DBR_gc_error	BR_list
lnc_inter_chr10_9222	2610507B11Rik	lnc_inter_chr10_9222_2610507B11Rik_DBR1	1	chr10	528	570	42	2	75	65	2.544826234008137	100.65148767217293	21.202414772727273	0.16716974431818182	0.0071896306818181824	lnc_inter_chr10_9222_DBR1_2610507B11Rik_RBR1,lnc_inter_chr10_9222_DBR1_2610507B11Rik_RBR2
lnc_inter_chr10_9222	2610507B11Rik	lnc_inter_chr10_9222_2610507B11Rik_DBR2	2	chr10	1785	1810	25	1	24	31	1.55	37.2	16.333333333333332	0.18333333333333335	0	lnc_inter_chr10_9222_DBR2_2610507B11Rik_RBR1
lnc_inter_chr10_9222	2810004N23Rik	lnc_inter_chr10_9222_2810004N23Rik_DBR1	1	chr10	220	264	44	2	2	42	2	2	17	0.19	0.55	lnc_inter_chr10_9222_DBR1_2810004N23Rik_RBR1,lnc_inter_chr10_9222_DBR1_2810004N23Rik_RBR2
lnc_inter_chr10_9222	2900026A02Rik	lnc_inter_chr10_9222_2900026A02Rik_DBR1	1	chr10	535	569	34	2	41	53	2.4127547033720025	49.7681673378614	17.8731884057971	0.18474637681159423	0	lnc_inter_chr10_9222_DBR1_2900026A02Rik_RBR1,lnc_inter_chr10_9222_DBR1_2900026A02Rik_RBR2
lnc_inter_chr10_9222	A430005L14Rik	lnc_inter_chr10_9222_A430005L14Rik_DBR1	1	chr10	227	247	20	1	1	20	1	1	16	0.2	0.5	lnc_inter_chr10_9222_DBR1_A430005L14Rik_RBR1
lnc_inter_chr10_9222	A430005L14Rik	lnc_inter_chr10_9222_A430005L14Rik_DBR2	2	chr10	1058	1081	23	2	2	41	2	2	16.5	0.195	0.39	lnc_inter_chr10_9222_DBR2_A430005L14Rik_RBR2,lnc_inter_chr10_9222_DBR2_A430005L14Rik_RBR3
lnc_inter_chr10_9222	AI987944	lnc_inter_chr10_9222_AI987944_DBR1	1	chr10	218	257	39	1	111	156	5.645908053472449	626.6957939354419	22.18918918918919	0.19603603603603603	0.5380180180180181	lnc_inter_chr10_9222_DBR1_AI987944_RBR1
lnc_inter_chr10_9222	AI987944	lnc_inter_chr10_9222_AI987944_DBR2	2	chr10	1058	1092	34	1	54	127	6.16726618705036	333.03237410071944	16.574074074074073	0.195	0.5064814814814815	lnc_inter_chr10_9222_DBR2_AI987944_RBR1
lnc_inter_chr10_9222	AI987944	lnc_inter_chr10_9222_AI987944_DBR3	3	chr10	2037	2061	24	1	9	47	2.2263157894736842	20.03684210526316	17.11111111111111	0.19	0.7677777777777778	lnc_inter_chr10_9222_DBR3_AI987944_RBR1
lnc_inter_chr10_9222	Aaas	lnc_inter_chr10_9222_Aaas_DBR1	1	chr10	537	565	28	1	9	20	1	9	16	0.2	0	lnc_inter_chr10_9222_DBR1_Aaas_RBR1
lnc_inter_chr10_9222	Aarsd1	lnc_inter_chr10_9222_Aarsd1_DBR1	1	chr10	535	570	35	1	26	35	1.404320987654321	36.51234567901235	20.384615384615383	0.18153846153846154	0	lnc_inter_chr10_9222_DBR1_Aarsd1_RBR1
lnc_inter_chr10_9222	Aatk	lnc_inter_chr10_9222_Aatk_DBR1	1	chr10	2038	2060	22	1	2	22	1.0731707317073171	2.1463414634146343	16.5	0.195	0.805	lnc_inter_chr10_9222_DBR1_Aatk_RBR1
lnc_inter_chr10_9222	Abca8a	lnc_inter_chr10_9222_Abca8a_DBR1	1	chr10	535	565	30	2	34	58	2.529268292682927	51.46585365853659	18.106060606060606	0.19287878787878787	0.025	lnc_inter_chr10_9222_DBR1_Abca8a_RBR1,lnc_inter_chr10_9222_DBR1_Abca8a_RBR2
lnc_inter_chr10_9222	Abcd2	lnc_inter_chr10_9222_Abcd2_DBR1	1	chr10	534	570	36	2	35	60	2.5486185950818063	45.02388067012834	19.13095238095238	0.1894047619047619	0.002392857142857143	lnc_inter_chr10_9222_DBR1_Abcd2_RBR1,lnc_inter_chr10_9222_DBR1_Abcd2_RBR2
lnc_inter_chr10_9222	Abcg2	lnc_inter_chr10_9222_Abcg2_DBR1	1	chr10	236	258	22	1	1	22	1	1	18	0.18	0.5	lnc_inter_chr10_9222_DBR1_Abcg2_RBR1
lnc_inter_chr10_9222	Abcg2	lnc_inter_chr10_9222_Abcg2_DBR2	2	chr10	1799	1819	20	1	1	20	1	1	16	0.2	0.25	lnc_inter_chr10_9222_DBR2_Abcg2_RBR2
lnc_inter_chr10_9222	Acaa2	lnc_inter_chr10_9222_Acaa2_DBR1	1	chr10	218	241	23	2	2	40	2	2	16	0.2	0.525	lnc_inter_chr10_9222_DBR1_Acaa2_RBR1,lnc_inter_chr10_9222_DBR1_Acaa2_RBR2
lnc_inter_chr10_9222	Acbd3	lnc_inter_chr10_9222_Acbd3_DBR1	1	chr10	534	565	31	1	10	25	1.2019230769230769	12.019230769230768	16.7	0.197	0.0133	lnc_inter_chr10_9222_DBR1_Acbd3_RBR1
lnc_inter_chr10_9222	Acbd4	lnc_inter_chr10_9222_Acbd4_DBR1	1	chr10	218	238	20	1	1	20	1	1	16	0.2	0.6	lnc_inter_chr10_9222_DBR1_Acbd4_RBR2
lnc_inter_chr10_9222	Acbd4	lnc_inter_chr10_9222_Acbd4_DBR2	2	chr10	530	570	40	1	19	24	1.1014492753623188	20.92753623188406	18.894736842105264	0.13294736842105262	0.004421052631578948	lnc_inter_chr10_9222_DBR2_Acbd4_RBR1
lnc_inter_chr10_9222	Acbd4	lnc_inter_chr10_9222_Acbd4_DBR3	3	chr10	1785	1805	20	1	1	20	1	1	17	0.15	0	lnc_inter_chr10_9222_DBR3_Acbd4_RBR1
lnc_inter_chr10_9222	Acp6	lnc_inter_chr10_9222_Acp6_DBR1	1	chr10	528	570	42	3	147	114	4.3575449504448756	251.07759952442672	21.315578465063002	0.17189434353351882	0.0066727622320405825	lnc_inter_chr10_9222_DBR1_Acp6_RBR1,lnc_inter_chr10_9222_DBR1_Acp6_RBR2,lnc_inter_chr10_9222_DBR1_Acp6_RBR3
lnc_inter_chr10_9222	Acp6	lnc_inter_chr10_9222_Acp6_DBR2	2	chr10	1785	1815	30	3	18	92	4.433752526386705	36.088928812036826	16.682539682539684	0.1950793650793651	0.05323015873015873	lnc_inter_chr10_9222_DBR2_Acp6_RBR1,lnc_inter_chr10_9222_DBR2_Acp6_RBR2,lnc_inter_chr10_9222_DBR2_Acp6_RBR3
lnc_inter_chr10_9222	Acp6	lnc_inter_chr10_9222_Acp6_DBR3	3	chr10	2038	2060	22	1	2	25	1.25	2.5	16	0.2	0.8	lnc_inter_chr10_9222_DBR3_Acp6_RBR4
lnc_inter_chr10_9222	Acss3	lnc_inter_chr10_9222_Acss3_DBR1	1	chr10	221	241	20	1	1	20	1	1	16	0.2	0.55	lnc_inter_chr10_9222_DBR1_Acss3_RBR1
lnc_inter_chr10_9222	Actb	lnc_inter_chr10_9222_Actb_DBR1	1	chr10	528	570	42	1	65	42	1.452127659574468	94.38829787234043	24.215384615384615	0.1628153846153846	0.009384615384615385	lnc_inter_chr10_9222_DBR1_Actb_RBR1
lnc_inter_chr10_9222	Actb	lnc_inter_chr10_9222_Actb_DBR2	2	chr10	1068	1088	20	1	1	20	1	1	16	0.2	0.4	lnc_inter_chr10_9222_DBR2_Actb_RBR2
lnc_inter_chr10_9222	Actb	lnc_inter_chr10_9222_Actb_DBR3	3	chr10	1785	1810	25	1	5	36	1.8	9	16.2	0.19	0.02	lnc_inter_chr10_9222_DBR3_Actb_RBR1
lnc_inter_chr10_9222	Actn4	lnc_inter_chr10_9222_Actn4_DBR1	1	chr10	528	565	37	1	14	21	1.013793103448276	14.193103448275863	17.428571428571427	0.15714285714285714	0.010357142857142858	lnc_inter_chr10_9222_DBR1_Actn4_RBR1
lnc_inter_chr10_9222	Actn4	lnc_inter_chr10_9222_Actn4_DBR2	2	chr10	1821	1841	20	1	1	20	1	1	16	0.2	0.15	lnc_inter_chr10_9222_DBR2_Actn4_RBR1
lnc_inter_chr10_9222	Actr10	lnc_inter_chr10_9222_Actr10_DBR1	1	chr10	2038	2060	22	1	9	26	1.2380952380952381	11.142857142857142	17.77777777777778	0.15333333333333335	0.8466666666666667	lnc_inter_chr10_9222_DBR1_Actr10_RBR1
lnc_inter_chr10_9222	Actr1a	lnc_inter_chr10_9222_Actr1a_DBR1	1	chr10	534	565	31	1	15	35	1.5625	23.4375	18.333333333333332	0.18266666666666667	0.008666666666666666	lnc_inter_chr10_9222_DBR1_Actr1a_RBR1
lnc_inter_chr10_9222	Actr2	lnc_inter_chr10_9222_Actr2_DBR1	1	chr10	229	249	20	1	1	20	1	1	16	0.2	0.55	lnc_inter_chr10_9222_DBR1_Actr2_RBR2
lnc_inter_chr10_9222	Actr2	lnc_inter_chr10_9222_Actr2_DBR2	2	chr10	1806	1830	24	1	3	24	1.2	3.5999999999999996	16	0.2	0.31666666666666665	lnc_inter_chr10_9222_DBR2_Actr2_RBR1
lnc_inter_chr10_9222	Actr2	lnc_inter_chr10_9222_Actr2_DBR3	3	chr10	2552	2572	20	1	1	20	1	1	16	0.2	0.3	lnc_inter_chr10_9222_DBR3_Actr2_RBR1
lnc_inter_chr10_9222	Actr5	lnc_inter_chr10_9222_Actr5_DBR1	1	chr10	532	565	33	2	17	54	2.5108695652173916	20.64130434782609	17.365384615384613	0.19134615384615383	0.03897115384615385	lnc_inter_chr10_9222_DBR1_Actr5_RBR1,lnc_inter_chr10_9222_DBR1_Actr5_RBR2
lnc_inter_chr10_9222	Actr8	lnc_inter_chr10_9222_Actr8_DBR1	1	chr10	528	570	42	1	136	62	2.1598360655737703	293.73770491803276	24.301470588235293	0.1539485294117647	0.0029338235294117648	lnc_inter_chr10_9222_DBR1_Actr8_RBR1
lnc_inter_chr10_9222	Actr8	lnc_inter_chr10_9222_Actr8_DBR2	2	chr10	1785	1810	25	1	26	45	2.25	58.5	16.192307692307693	0.1903846153846154	0	lnc_inter_chr10_9222_DBR2_Actr8_RBR1
lnc_inter_chr10_9222	Acvr1	lnc_inter_chr10_9222_Acvr1_DBR1	1	chr10	218	256	38	1	5	32	1.5533980582524272	7.766990291262136	16.6	0.194	0.554	lnc_inter_chr10_9222_DBR1_Acvr1_RBR1
lnc_inter_chr10_9222	Acvr1	lnc_inter_chr10_9222_Acvr1_DBR2	2	chr10	1063	1089	26	1	2	26	1.2682926829268293	2.5365853658536586	16.5	0.195	0.51	lnc_inter_chr10_9222_DBR2_Acvr1_RBR1
lnc_inter_chr10_9222	Acvr1	lnc_inter_chr10_9222_Acvr1_DBR3	3	chr10	2038	2060	22	1	4	21	1.024390243902439	4.097560975609756	17.5	0.14500000000000002	0.855	lnc_inter_chr10_9222_DBR3_Acvr1_RBR2
lnc_inter_chr10_9222	Adamts6	lnc_inter_chr10_9222_Adamts6_DBR1	1	chr10	241	261	20	1	1	20	1	1	16	0.2	0.5	lnc_inter_chr10_9222_DBR1_Adamts6_RBR4
lnc_inter_chr10_9222	Adamts6	lnc_inter_chr10_9222_Adamts6_DBR2	2	chr10	528	570	42	3	141	105	4.039762957458667	230.8903020620472	20.79559748427673	0.1773499815020348	0.028039955604883465	lnc_inter_chr10_9222_DBR2_Adamts6_RBR1,lnc_inter_chr10_9222_DBR2_Adamts6_RBR2,lnc_inter_chr10_9222_DBR2_Adamts6_RBR3
lnc_inter_chr10_9222	Adamts6	lnc_inter_chr10_9222_Adamts6_DBR3	3	chr10	1058	1094	36	3	3	65	3	3	17.333333333333332	0.2	0.41	lnc_inter_chr10_9222_DBR3_Adamts6_RBR1,lnc_inter_chr10_9222_DBR3_Adamts6_RBR4,lnc_inter_chr10_9222_DBR3_Adamts6_RBR5
lnc_inter_chr10_9222	Adamts6	lnc_inter_chr10_9222_Adamts6_DBR4	4	chr10	1785	1841	56	3	16	98	4.72759876716167	34.03351078733539	16.77777777777778	0.19111111111111112	0.10475	lnc_inter_chr10_9222_DBR4_Adamts6_RBR1,lnc_inter_chr10_9222_DBR4_Adamts6_RBR2,lnc_inter_chr10_9222_DBR4_Adamts6_RBR3
lnc_inter_chr10_9222	Adamts6	lnc_inter_chr10_9222_Adamts6_DBR5	5	chr10	2038	2059	21	1	3	24	1.180327868852459	3.540983606557377	16.333333333333332	0.19666666666666668	0.8033333333333333	lnc_inter_chr10_9222_DBR5_Adamts6_RBR1
lnc_inter_chr10_9222	Adcy6	lnc_inter_chr10_9222_Adcy6_DBR1	1	chr10	2036	2062	26	1	6	26	1.2093023255813953	7.255813953488372	17.666666666666668	0.17666666666666667	0.7816666666666667	lnc_inter_chr10_9222_DBR1_Adcy6_RBR1
lnc_inter_chr10_9222	Adh5	lnc_inter_chr10_9222_Adh5_DBR1	1	chr10	535	565	30	2	67	71	3.045816715796775	112.52374718224381	18.841764705882355	0.1913	0	lnc_inter_chr10_9222_DBR1_Adh5_RBR1,lnc_inter_chr10_9222_DBR1_Adh5_RBR2
lnc_inter_chr10_9222	Aebp2	lnc_inter_chr10_9222_Aebp2_DBR1	1	chr10	528	570	42	2	150	78	3.017530856240534	281.86745512551965	20.27068557919622	0.17963002364066194	0.008436170212765957	lnc_inter_chr10_9222_DBR1_Aebp2_RBR1,lnc_inter_chr10_9222_DBR1_Aebp2_RBR2
lnc_inter_chr10_9222	Aebp2	lnc_inter_chr10_9222_Aebp2_DBR2	2	chr10	1785	1841	56	1	25	55	2.6750972762645917	66.87743190661479	16.72	0.1864	0.0454	lnc_inter_chr10_9222_DBR2_Aebp2_RBR1
lnc_inter_chr10_9222	Aen	lnc_inter_chr10_9222_Aen_DBR1	1	chr10	528	570	42	3	65	91	3.83401528062136	90.41077970775797	19.296216216216216	0.179206006006006	0.023462462462462464	lnc_inter_chr10_9222_DBR1_Aen_RBR1,lnc_inter_chr10_9222_DBR1_Aen_RBR2,lnc_inter_chr10_9222_DBR1_Aen_RBR3
lnc_inter_chr10_9222	Aen	lnc_inter_chr10_9222_Aen_DBR2	2	chr10	1788	1810	22	1	2	20	1	2	16	0.2	0.05	lnc_inter_chr10_9222_DBR2_Aen_RBR2
lnc_inter_chr10_9222	Afg3l1	lnc_inter_chr10_9222_Afg3l1_DBR1	1	chr10	219	263	44	1	3	32	1.2467532467532467	3.74025974025974	20.666666666666668	0.19333333333333333	0.5066666666666667	lnc_inter_chr10_9222_DBR1_Afg3l1_RBR1
lnc_inter_chr10_9222	Afg3l2	lnc_inter_chr10_9222_Afg3l2_DBR1	1	chr10	534	565	31	1	14	26	1.1741935483870969	16.438709677419357	18.214285714285715	0.1757142857142857	0.0085	lnc_inter_chr10_9222_DBR1_Afg3l2_RBR1
lnc_inter_chr10_9222	Aggf1	lnc_inter_chr10_9222_Aggf1_DBR1	1	chr10	532	565	33	1	18	28	1.1586206896551723	20.855172413793102	20	0.17277777777777778	0.0025	lnc_inter_chr10_9222_DBR1_Aggf1_RBR1
lnc_inter_chr10_9222	Ago1	lnc_inter_chr10_9222_Ago1_DBR1	1	chr10	534	565	31	1	11	21	1.0087336244541485	11.096069868995633	17.90909090909091	0.13772727272727273	0.00890909090909091	lnc_inter_chr10_9222_DBR1_Ago1_RBR1
lnc_inter_chr10_9222	Agrn	lnc_inter_chr10_9222_Agrn_DBR1	1	chr10	530	570	40	2	36	50	2.191426188490409	38.97968306922435	19.375	0.15066666666666667	0	lnc_inter_chr10_9222_DBR1_Agrn_RBR1,lnc_inter_chr10_9222_DBR1_Agrn_RBR3
lnc_inter_chr10_9222	Agrn	lnc_inter_chr10_9222_Agrn_DBR2	2	chr10	1785	1805	20	1	5	24	1.2	6	16	0.2	0	lnc_inter_chr10_9222_DBR2_Agrn_RBR3
lnc_inter_chr10_9222	Agrn	lnc_inter_chr10_9222_Agrn_DBR3	3	chr10	2036	2056	20	1	1	20	1	1	16	0.2	0.7	lnc_inter_chr10_9222_DBR3_Agrn_RBR2
lnc_inter_chr10_9222	Agtr1a	lnc_inter_chr10_9222_Agtr1a_DBR1	1	chr10	534	565	31	2	46	82	3.458149779735683	111.61674008810573	18.18888888888889	0.19622222222222224	0.05633333333333334	lnc_inter_chr10_9222_DBR1_Agtr1a_RBR2,lnc_inter_chr10_9222_DBR1_Agtr1a_RBR3
lnc_inter_chr10_9222	Agtr1a	lnc_inter_chr10_9222_Agtr1a_DBR2	2	chr10	1785	1841	56	3	29	192	9.474251497005987	93.6440119760479	16.328703703703702	0.19523148148148148	0.2125	lnc_inter_chr10_9222_DBR2_Agtr1a_RBR1,lnc_inter_chr10_9222_DBR2_Agtr1a_RBR2,lnc_inter_chr10_9222_DBR2_Agtr1a_RBR3
lnc_inter_chr10_9222	Ahcyl2	lnc_inter_chr10_9222_Ahcyl2_DBR1	1	chr10	537	565	28	1	10	21	1.0096153846153846	10.096153846153847	16.8	0.192	0	lnc_inter_chr10_9222_DBR1_Ahcyl2_RBR1
lnc_inter_chr10_9222	Ahcyl2	lnc_inter_chr10_9222_Ahcyl2_DBR2	2	chr10	2041	2061	20	1	1	20	1	1	16	0.2	0.75	lnc_inter_chr10_9222_DBR2_Ahcyl2_RBR2
lnc_inter_chr10_9222	Ahsa1	lnc_inter_chr10_9222_Ahsa1_DBR1	1	chr10	219	248	29	1	2	29	1.288888888888889	2.577777777777778	18.5	0.18	0.44	lnc_inter_chr10_9222_DBR1_Ahsa1_RBR2
lnc_inter_chr10_9222	Ahsa1	lnc_inter_chr10_9222_Ahsa1_DBR2	2	chr10	537	565	28	1	20	28	1.346153846153846	26.92307692307692	16.8	0.192	0	lnc_inter_chr10_9222_DBR2_Ahsa1_RBR1
lnc_inter_chr10_9222	Aig1	lnc_inter_chr10_9222_Aig1_DBR1	1	chr10	2037	2062	25	1	8	27	1.2705882352941176	10.16470588235294	17.625	0.17	0.8125	lnc_inter_chr10_9222_DBR1_Aig1_RBR1
lnc_inter_chr10_9222	Aimp1	lnc_inter_chr10_9222_Aimp1_DBR1	1	chr10	225	252	27	1	3	26	1.278688524590164	3.836065573770492	16.333333333333332	0.19666666666666668	0.46	lnc_inter_chr10_9222_DBR1_Aimp1_RBR1
lnc_inter_chr10_9222	Aimp1	lnc_inter_chr10_9222_Aimp1_DBR2	2	chr10	1058	1079	21	1	1	21	1	1	17	0.19	0.38	lnc_inter_chr10_9222_DBR2_Aimp1_RBR1
lnc_inter_chr10_9222	Akap13	lnc_inter_chr10_9222_Akap13_DBR1	1	chr10	2039	2061	22	1	2	21	1.024390243902439	2.048780487804878	16.5	0.195	0.78	lnc_inter_chr10_9222_DBR1_Akap13_RBR1
lnc_inter_chr10_9222	Akap9	lnc_inter_chr10_9222_Akap9_DBR1	1	chr10	219	241	22	2	2	40	2	2	16.5	0.175	0.55	lnc_inter_chr10_9222_DBR1_Akap9_RBR1,lnc_inter_chr10_9222_DBR1_Akap9_RBR2
lnc_inter_chr10_9222	Akirin2	lnc_inter_chr10_9222_Akirin2_DBR1	1	chr10	530	570	40	1	25	24	1.0619469026548671	26.54867256637168	20.56	0.09044	0.00508	lnc_inter_chr10_9222_DBR1_Akirin2_RBR1
lnc_inter_chr10_9222	Akirin2	lnc_inter_chr10_9222_Akirin2_DBR2	2	chr10	1785	1810	25	1	11	24	1.2	13.2	16.272727272727273	0.18636363636363637	0	lnc_inter_chr10_9222_DBR2_Akirin2_RBR1
lnc_inter_chr10_9222	Alg6	lnc_inter_chr10_9222_Alg6_DBR1	1	chr10	530	570	40	1	25	24	1.048951048951049	26.223776223776223	21.16	0.07648	0	lnc_inter_chr10_9222_DBR1_Alg6_RBR1
lnc_inter_chr10_9222	Alg6	lnc_inter_chr10_9222_Alg6_DBR2	2	chr10	1785	1810	25	1	15	24	1.2	18	16.333333333333332	0.18333333333333335	0	lnc_inter_chr10_9222_DBR2_Alg6_RBR1
lnc_inter_chr10_9222	Alkbh8	lnc_inter_chr10_9222_Alkbh8_DBR1	1	chr10	219	239	20	1	1	20	1	1	16	0.2	0.55	lnc_inter_chr10_9222_DBR1_Alkbh8_RBR1
lnc_inter_chr10_9222	Alkbh8	lnc_inter_chr10_9222_Alkbh8_DBR2	2	chr10	530	550	20	1	1	20	1	1	16	0.2	0.15	lnc_inter_chr10_9222_DBR2_Alkbh8_RBR2
lnc_inter_chr10_9222	Alyref	lnc_inter_chr10_9222_Alyref_DBR1	1	chr10	535	570	35	1	32	32	1.3094629156010231	41.90281329923274	19.96875	0.18281250000000002	0	lnc_inter_chr10_9222_DBR1_Alyref_RBR1
lnc_inter_chr10_9222	Alyref	lnc_inter_chr10_9222_Alyref_DBR2	2	chr10	1785	1805	20	1	2	24	1.2	2.4	16	0.2	0	lnc_inter_chr10_9222_DBR2_Alyref_RBR1
lnc_inter_chr10_9222	Amigo2	lnc_inter_chr10_9222_Amigo2_DBR1	1	chr10	218	238	20	1	1	20	1	1	16	0.2	0.65	lnc_inter_chr10_9222_DBR1_Amigo2_RBR1
lnc_inter_chr10_9222	Amigo2	lnc_inter_chr10_9222_Amigo2_DBR2	2	chr10	532	570	38	1	47	36	1.312645461598138	61.69433669511248	22.76595744680851	0.1685531914893617	0	lnc_inter_chr10_9222_DBR2_Amigo2_RBR2
lnc_inter_chr10_9222	Anapc1	lnc_inter_chr10_9222_Anapc1_DBR1	1	chr10	528	570	42	1	34	36	1.40045766590389	47.61556064073226	22.61764705882353	0.12161764705882352	0.011794117647058825	lnc_inter_chr10_9222_DBR1_Anapc1_RBR1
lnc_inter_chr10_9222	Anapc1	lnc_inter_chr10_9222_Anapc1_DBR2	2	chr10	1785	1815	30	1	22	34	1.636761487964989	36.008752735229756	16.863636363636363	0.18772727272727274	0.01631818181818182	lnc_inter_chr10_9222_DBR2_Anapc1_RBR1
lnc_inter_chr10_9222	Anapc15	lnc_inter_chr10_9222_Anapc15_DBR1	1	chr10	227	247	20	1	1	20	1	1	16	0.2	0.5	lnc_inter_chr10_9222_DBR1_Anapc15_RBR1
lnc_inter_chr10_9222	Anapc15	lnc_inter_chr10_9222_Anapc15_DBR2	2	chr10	1790	1813	23	1	2	22	1.0232558139534884	2.046511627906977	17.5	0.185	0.11750000000000001	lnc_inter_chr10_9222_DBR2_Anapc15_RBR2
lnc_inter_chr10_9222	Anapc16	lnc_inter_chr10_9222_Anapc16_DBR1	1	chr10	2038	2059	21	1	1	21	1	1	17	0.19	0.81	lnc_inter_chr10_9222_DBR1_Anapc16_RBR1
lnc_inter_chr10_9222	Ank2	lnc_inter_chr10_9222_Ank2_DBR1	1	chr10	537	565	28	1	9	20	1	9	16	0.2	0	lnc_inter_chr10_9222_DBR1_Ank2_RBR1
lnc_inter_chr10_9222	Ankrd11	lnc_inter_chr10_9222_Ankrd11_DBR1	1	chr10	536	565	29	1	11	27	1.2122448979591836	13.334693877551018	17.90909090909091	0.19545454545454546	0.008	lnc_inter_chr10_9222_DBR1_Ankrd11_RBR1
lnc_inter_chr10_9222	Ankrd27	lnc_inter_chr10_9222_Ankrd27_DBR1	1	chr10	2038	2062	24	1	5	37	1.7788461538461537	8.894230769230768	17	0.184	0.796	lnc_inter_chr10_9222_DBR1_Ankrd27_RBR1
lnc_inter_chr10_9222	Ankrd54	lnc_inter_chr10_9222_Ankrd54_DBR1	1	chr10	528	570	42	1	52	33	1.1801925722145805	61.37001375515818	25.23076923076923	0.09948076923076923	0	lnc_inter_chr10_9222_DBR1_Ankrd54_RBR2
lnc_inter_chr10_9222	Ankrd54	lnc_inter_chr10_9222_Ankrd54_DBR2	2	chr10	1060	1081	21	1	1	21	1	1	17	0.19	0.38	lnc_inter_chr10_9222_DBR2_Ankrd54_RBR1
lnc_inter_chr10_9222	Ankrd54	lnc_inter_chr10_9222_Ankrd54_DBR3	3	chr10	1785	1810	25	1	42	33	1.65	69.3	16.333333333333332	0.18333333333333335	0	lnc_inter_chr10_9222_DBR3_Ankrd54_RBR2
lnc_inter_chr10_9222	Anp32b	lnc_inter_chr10_9222_Anp32b_DBR1	1	chr10	2040	2060	20	1	1	20	1	1	17	0.15	0.85	lnc_inter_chr10_9222_DBR1_Anp32b_RBR1
lnc_inter_chr10_9222	Antxr2	lnc_inter_chr10_9222_Antxr2_DBR1	1	chr10	530	570	40	2	54	61	2.6505788509885475	71.89937614451101	19.692307692307693	0.14535439560439561	0.012723901098901098	lnc_inter_chr10_9222_DBR1_Antxr2_RBR1,lnc_inter_chr10_9222_DBR1_Antxr2_RBR2
lnc_inter_chr10_9222	Antxr2	lnc_inter_chr10_9222_Antxr2_DBR2	2	chr10	1141	1161	20	1	1	20	1	1	16	0.2	0.15	lnc_inter_chr10_9222_DBR2_Antxr2_RBR1
lnc_inter_chr10_9222	Antxr2	lnc_inter_chr10_9222_Antxr2_DBR3	3	chr10	1785	1810	25	2	14	46	2.3	17.900000000000002	16.153846153846153	0.19230769230769232	0	lnc_inter_chr10_9222_DBR3_Antxr2_RBR1,lnc_inter_chr10_9222_DBR3_Antxr2_RBR2
